Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1209059,17.1492555,128.439,3.827
385,48.1209206,17.149258,128.395,4.048
770,48.1209346,17.1492607,128.252,3.943
1210,48.1209502,17.1492646,128.026,3.915
1595,48.1209646,17.1492701,127.92,4.142
1980,48.1209789,17.1492752,127.812,4.225
2420,48.1209927,17.1492809,127.621,4.082
2805,48.1210089,17.1492899,127.695,4.286
3190,48.121023,17.149296,127.541,4.265
3575,48.1210372,17.1493034,127.57,4.2
4015,48.1210513,17.1493114,127.623,4.272
4400,48.121068,17.149322,127.745,4.441
4785,48.1210829,17.1493337,127.64,4.781
5170,48.1210954,17.1493453,127.678,4.293
5610,48.1211091,17.1493594,127.726,4.085
5995,48.1211223,17.1493717,127.765,4.398
6380,48.1211345,17.1493851,127.749,4.412
6765,48.1211467,17.1493984,127.694,4.384
7205,48.1211613,17.1494137,127.634,4.543
7590,48.1211739,17.149428,127.557,4.526
7975,48.1211875,17.149442,127.474,4.655
8415,48.1212004,17.1494565,127.458,4.642
8800,48.1212156,17.1494735,127.524,4.688
9185,48.1212289,17.1494884,127.451,4.7
9570,48.1212426,17.1495022,127.466,4.764
10010,48.1212583,17.1495181,127.418,4.696
10395,48.1212719,17.1495313,127.336,4.589
10780,48.1212861,17.1495447,127.368,4.854
11165,48.1212998,17.1495585,127.351,4.693
11605,48.1213152,17.1495748,127.238,4.693
11990,48.1213286,17.1495891,127.19,4.705
12375,48.1213424,17.149604,127.168,4.817
12815,48.1213564,17.1496184,127.136,4.862
13200,48.1213728,17.149635,127.165,4.941
13585,48.1213869,17.1496497,127.225,4.861
13970,48.1214013,17.1496633,127.191,4.802
14410,48.1214171,17.1496802,127.2,4.881
14795,48.1214311,17.1496942,127.202,4.769
15180,48.1214451,17.1497083,127.205,4.86
15565,48.1214594,17.1497221,127.202,4.94
16005,48.1214757,17.1497376,127.166,4.888
16390,48.1214903,17.149751,127.137,4.908
16775,48.1215042,17.1497648,127.078,4.873
17215,48.1215203,17.1497806,126.949,4.758
17600,48.1215345,17.1497949,126.878,4.915
17985,48.1215491,17.1498097,126.862,4.929
18370,48.1215633,17.1498244,126.849,4.878
18810,48.1215797,17.1498413,126.856,4.885
19195,48.1215939,17.1498561,126.778,4.936
19580,48.1216083,17.1498711,126.795,5.046
20020,48.1216227,17.1498859,126.789,4.976
20405,48.1216392,17.149903,126.746,5.012
20790,48.1216539,17.1499174,126.813,4.94
21175,48.1216683,17.149932,126.812,4.964
21615,48.1216826,17.1499465,126.825,4.894
22000,48.1216988,17.1499631,126.79,4.858
22385,48.1217127,17.1499782,126.722,4.888
22770,48.1217266,17.1499933,126.685,4.857
23210,48.1217424,17.15001,126.624,4.817
23595,48.1217566,17.1500242,126.537,4.956
24035,48.1217706,17.1500378,126.437,4.785
24365,48.1217841,17.150052,126.325,4.732
24805,48.1218008,17.1500686,126.309,4.867
25190,48.1218152,17.1500834,126.348,4.879
25575,48.1218299,17.1500982,126.407,4.98
26015,48.1218435,17.150113,126.381,4.809
26400,48.1218592,17.15013,126.325,4.875
26785,48.1218732,17.1501444,126.271,4.887
27170,48.1218874,17.1501586,126.258,4.886
27610,48.1219043,17.1501747,126.349,4.921
27995,48.121919,17.1501885,126.37,4.922
28380,48.1219359,17.1502037,126.4,4.872
