Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1287205,17.1580691,138.161,3.928
385,48.1287121,17.1580861,138.037,3.994
825,48.1287042,17.1581088,137.949,4.132
1210,48.1286996,17.1581292,137.863,3.999
1595,48.1286969,17.158154,137.844,4.129
1980,48.128696,17.1581751,137.833,3.894
2420,48.1286978,17.1581963,137.764,4.008
2805,48.1287003,17.1582164,137.74,3.892
3245,48.1287018,17.1582371,137.724,3.983
3630,48.1287019,17.1582583,137.756,3.968
4015,48.1287018,17.1582795,137.726,4.058
4400,48.1287016,17.158301,137.683,4.241
4785,48.1287022,17.1583252,137.612,4.069
5225,48.1287025,17.15835,137.618,4.154
5610,48.1287033,17.1583711,137.441,4.133
5995,48.1287039,17.1583925,137.422,4.044
6435,48.1287046,17.158414,137.445,4.098
6820,48.1287046,17.1584382,137.333,4.092
7205,48.1287064,17.158459,137.32,3.986
7590,48.1287086,17.15848,137.306,4.074
7975,48.1287113,17.1585035,137.329,3.9
8415,48.1287138,17.1585238,137.274,3.985
8800,48.1287163,17.1585435,137.268,3.747
9185,48.1287193,17.1585626,137.278,3.602
9625,48.1287226,17.1585832,137.196,3.477
10010,48.1287256,17.1586005,137.147,3.339
10395,48.1287276,17.1586173,137.096,3.269
10835,48.12873,17.1586339,137.087,3.145
11220,48.1287305,17.158653,137.085,3.037
11605,48.128729,17.1586685,137.041,2.868
12045,48.1287263,17.1586829,136.975,2.742
12430,48.1287218,17.1586969,136.934,2.563
12815,48.1287172,17.1587072,136.936,2.226
13200,48.1287128,17.1587173,136.927,1.946
13640,48.12871,17.1587236,136.884,1.41
14025,48.1287086,17.158727,136.841,0.835
14410,48.1287067,17.1587294,136.811,0.566
14795,48.1287061,17.1587308,136.729,0.266
15180,48.1287061,17.1587312,136.658,0.024
15620,48.128706,17.1587315,136.604,0.033
16005,48.1287056,17.1587316,136.565,0.059
16390,48.1287052,17.1587317,136.524,0.08
16830,48.1287048,17.1587315,136.468,0.051
17215,48.1287051,17.1587316,136.365,0.19
17600,48.1287051,17.1587317,136.306,0.073
17985,48.128705,17.1587316,136.247,0.04
18425,48.128705,17.1587315,136.157,0.059
18810,48.128705,17.1587314,136.081,0.035
19195,48.128705,17.1587311,136.001,0.021
19580,48.1287048,17.158731,135.949,0.091
20020,48.128705,17.158731,135.835,0.044
20405,48.1287057,17.1587322,135.744,0.34
20790,48.1287059,17.1587327,135.69,0.179
21230,48.1287058,17.1587331,135.675,0.16
21615,48.1287049,17.1587346,135.72,0.404
22000,48.1287026,17.158737,135.737,0.909
22385,48.1287017,17.1587385,135.782,0.423
22825,48.1286997,17.1587413,135.775,1.045
23210,48.1286954,17.1587439,135.733,1.492
23595,48.1286913,17.1587475,135.775,1.247
23980,48.1286866,17.1587507,135.847,1.369
24420,48.1286817,17.1587527,135.839,1.293
24805,48.1286773,17.1587526,135.817,1.337
25190,48.1286719,17.1587537,135.855,1.659
25630,48.1286647,17.1587552,135.871,2.283
26015,48.1286574,17.1587589,135.872,2.239
26400,48.1286497,17.1587625,135.892,2.417
26785,48.1286393,17.1587643,135.923,2.692
27225,48.1286278,17.1587656,135.976,2.881
27610,48.1286171,17.158767,135.981,3.086
27995,48.1286058,17.1587696,135.984,3.216
28435,48.1285941,17.1587717,136.028,3.335
28820,48.1285804,17.1587737,136.046,3.441
29205,48.1285687,17.1587758,136.048,3.363
29590,48.1285571,17.158778,136.054,3.377
30030,48.1285444,17.1587804,136.009,3.238
30415,48.1285332,17.1587828,135.975,3.243
30800,48.1285216,17.1587852,136.02,3.346
31240,48.1285098,17.1587884,135.988,3.484
