Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.0738481,17.1650865,135.169,4.191
385,48.0738334,17.1651005,135.189,4.442
770,48.0738209,17.1651116,135.245,4.209
1210,48.0738086,17.1651235,135.266,4.166
1595,48.0737949,17.1651377,135.301,4.144
1980,48.0737831,17.1651497,135.332,4.024
2365,48.0737713,17.1651612,135.375,3.998
2805,48.0737603,17.1651725,135.416,3.811
3190,48.0737495,17.1651839,135.465,3.749
3575,48.0737405,17.1651933,135.484,3.616
3960,48.0737287,17.165205,135.521,3.527
4400,48.0737187,17.1652156,135.541,3.407
4785,48.0737088,17.1652261,135.571,3.388
5170,48.0736978,17.1652376,135.59,3.32
5610,48.0736867,17.1652487,135.546,3.395
5995,48.073676,17.1652585,135.545,3.665
6380,48.073664,17.1652691,135.544,3.625
6765,48.0736535,17.1652796,135.427,3.648
7150,48.0736429,17.1652892,135.36,3.657
7590,48.0736298,17.1652991,135.29,3.6
7975,48.0736178,17.1653071,135.249,3.836
8415,48.0736056,17.1653144,135.201,3.807
8800,48.073593,17.1653211,135.126,3.855
9185,48.073581,17.1653279,135.124,3.95
9570,48.0735693,17.1653346,135.093,3.692
10010,48.0735574,17.165341,135.08,3.663
10395,48.0735454,17.1653475,135.026,3.781
10780,48.0735338,17.1653541,134.961,3.593
11165,48.0735187,17.1653623,134.95,3.612
11549,48.0735068,17.1653687,134.923,3.713
11990,48.073493,17.1653769,134.888,3.701
12374,48.0734805,17.1653836,134.822,3.915
12759,48.0734679,17.1653904,134.78,3.945
13199,48.073455,17.1653974,134.73,4.002
13584,48.0734433,17.1654035,134.643,4.16
13969,48.0734278,17.1654116,134.588,4.279
14354,48.0734133,17.1654195,134.479,4.39
14794,48.0733984,17.1654275,134.377,4.537
15179,48.0733807,17.1654364,134.264,4.719
15564,48.0733647,17.1654441,134.166,4.881
16004,48.0733458,17.1654535,134.024,5.086
16389,48.0733289,17.1654625,133.888,5.299
16774,48.073311,17.1654716,133.698,5.533
17159,48.07329,17.1654832,133.538,5.683
17599,48.0732712,17.1654931,133.392,5.783
17984,48.0732517,17.1655031,133.247,5.904
