Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1737499,17.263789,125.912,0.102
275,48.1737499,17.2637889,125.968,0.09
550,48.17375,17.2637889,125.887,0.096
935,48.1737501,17.2637885,125.852,0.057
1210,48.1737507,17.2637874,125.799,0.353
1485,48.1737508,17.2637852,125.765,0.775
1760,48.1737491,17.2637834,125.996,1.096
2035,48.1737457,17.2637831,126.169,1.476
2310,48.1737428,17.2637859,126.354,1.313
2585,48.1737408,17.2637901,126.272,1.259