Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
81070,48.1273206,17.1590694,141.572,5.131,5.15,1650122462029000,124,3
81125,48.127318,17.1590699,141.564,5.174,5.13,1650122462084000,124,3
81235,48.1273154,17.1590706,141.575,5.225,5.17,1650122462194000,124,3
81290,48.1273128,17.1590712,141.592,5.244,5.22,1650122462249000,124,3
81345,48.1273076,17.1590723,141.587,5.326,5.28,1650122462304000,124,3
81400,48.1273051,17.1590729,141.573,5.229,5.33,1650122462359000,124,3
81510,48.1273027,17.1590734,141.581,5.149,5.23,1650122462469000,124,3
81565,48.1273001,17.159074,141.586,5.198,5.15,1650122462524000,124,3
81620,48.1272975,17.1590744,141.556,5.185,5.2,1650122462579000,124,3
81675,48.1272924,17.1590753,141.567,5.244,5.18,1650122462634000,124,3
81730,48.1272898,17.1590758,141.553,5.196,5.24,1650122462689000,124,3
81840,48.1272873,17.1590763,141.549,5.174,5.2,1650122462799000,124,3
81895,48.1272847,17.1590769,141.548,5.214,5.17,1650122462854000,124,3
81950,48.1272821,17.1590774,141.543,5.218,5.21,1650122462909000,124,3
82005,48.1272796,17.1590777,141.545,5.179,5.22,1650122462964000,124,3
82060,48.1272771,17.1590783,141.534,5.148,5.18,1650122463019000,124,3
82115,48.1272746,17.159079,141.543,5.157,5.15,1650122463074000,124,3
82225,48.127272,17.1590795,141.536,5.238,5.16,1650122463184000,124,3
82280,48.1272667,17.1590807,141.544,5.278,5.25,1650122463239000,124,3
82335,48.1272642,17.1590812,141.527,5.217,5.28,1650122463294000,124,3
82445,48.1272591,17.1590823,141.527,5.197,5.22,1650122463404000,124,3
82500,48.1272566,17.1590829,141.528,5.172,5.2,1650122463459000,124,3
82555,48.1272541,17.1590833,141.52,5.138,5.17,1650122463514000,124,3
82610,48.127249,17.1590844,141.503,5.198,5.16,1650122463569000,124,3
82665,48.1272465,17.1590848,141.476,5.15,5.2,1650122463624000,124,3
82775,48.127244,17.1590851,141.431,5.09,5.15,1650122463734000,124,3
82830,48.1272414,17.1590856,141.45,5.165,5.09,1650122463789000,124,3
82885,48.1272388,17.1590862,141.466,5.225,5.16,1650122463844000,124,3
82940,48.1272362,17.1590867,141.471,5.244,5.22,1650122463899000,124,3
82995,48.1272337,17.1590873,141.458,5.22,5.24,1650122463954000,124,3
83105,48.1272312,17.1590877,141.444,5.168,5.22,1650122464064000,124,3
83105,48.1272286,17.1590881,141.449,5.156,5.17,1650122464064000,124,3
83215,48.127226,17.1590885,141.467,5.193,5.16,1650122464174000,124,3
83270,48.127221,17.1590894,141.456,5.192,5.18,1650122464229000,124,3
83325,48.1272158,17.1590903,141.455,5.222,5.19,1650122464284000,124,3
83435,48.1272132,17.1590907,141.456,5.219,5.22,1650122464394000,124,3
83490,48.1272107,17.1590911,141.463,5.175,5.22,1650122464449000,124,3
83545,48.1272055,17.159092,141.461,5.269,5.2,1650122464504000,124,3
83600,48.127203,17.1590923,141.461,5.224,5.27,1650122464559000,124,3
83710,48.1272004,17.1590927,141.466,5.241,5.22,1650122464669000,124,3
83765,48.1271979,17.1590931,141.448,5.164,5.24,1650122464724000,124,3
83820,48.1271953,17.1590935,141.432,5.19,5.16,1650122464779000,124,3
83875,48.1271926,17.159094,141.429,5.263,5.19,1650122464834000,124,3
83930,48.1271874,17.159095,141.445,5.27,5.29,1650122464889000,124,3
84041,48.1271849,17.1590955,141.471,5.166,5.27,1650122465000000,124,3
84095,48.1271824,17.159096,141.444,5.197,5.17,1650122465054000,124,3
84150,48.1271798,17.1590965,141.439,5.221,5.2,1650122465109000,124,3
84205,48.1271772,17.1590971,141.444,5.234,5.22,1650122465164000,124,3
84315,48.1271747,17.1590977,141.445,5.184,5.23,1650122465274000,124,3
84370,48.1271696,17.1590987,141.443,5.21,5.18,1650122465329000,124,3
84425,48.1271669,17.1590992,141.443,5.268,5.21,1650122465384000,124,3
84480,48.1271643,17.1590997,141.456,5.301,5.27,1650122465439000,124,3
84535,48.1271619,17.1591004,141.463,5.182,5.3,1650122465494000,124,3
84590,48.1271593,17.1591008,141.461,5.186,5.18,1650122465549000,124,3
84700,48.1271542,17.1591019,141.467,5.198,5.22,1650122465659000,124,3
84755,48.1271515,17.1591024,141.475,5.264,5.2,1650122465714000,124,3
84810,48.1271491,17.1591028,141.481,5.177,5.26,1650122465769000,124,3
84920,48.1271464,17.1591034,141.5,5.248,5.18,1650122465879000,124,3
84975,48.1271439,17.1591038,141.498,5.213,5.25,1650122465934000,124,3
85030,48.1271413,17.1591043,141.496,5.25,5.21,1650122465989000,124,3
85085,48.1271387,17.1591047,141.488,5.264,5.25,1650122466044000,124,3
85085,48.1271362,17.1591053,141.488,5.215,5.26,1650122466044000,124,3
85195,48.1271336,17.1591057,141.496,5.194,5.22,1650122466154000,124,3
85305,48.1271285,17.1591068,141.486,5.239,5.13,1650122466264000,124,3
85360,48.1271234,17.1591078,141.491,5.157,5.24,1650122466319000,124,3
85415,48.1271209,17.1591083,141.486,5.138,5.16,1650122466374000,124,3
85470,48.1271184,17.1591087,141.484,5.169,5.14,1650122466429000,124,3
85580,48.1271131,17.1591096,141.464,5.254,5.22,1650122466539000,124,3
85635,48.1271106,17.1591101,141.487,5.216,5.25,1650122466594000,124,3
85690,48.127108,17.1591106,141.495,5.21,5.22,1650122466649000,124,3
85745,48.1271054,17.1591111,141.497,5.199,5.21,1650122466704000,124,3
85800,48.1271029,17.1591116,141.492,5.196,5.2,1650122466759000,124,3
85910,48.1271003,17.1591122,141.508,5.194,5.2,1650122466869000,124,3
85965,48.1270951,17.1591131,141.492,5.23,5.26,1650122466924000,124,3
86020,48.1270926,17.1591136,141.5,5.161,5.23,1650122466979000,124,3
86075,48.1270901,17.159114,141.503,5.166,5.16,1650122467034000,124,3
86130,48.1270875,17.1591147,141.497,5.227,5.17,1650122467089000,124,3
86185,48.1270849,17.1591154,141.504,5.236,5.23,1650122467144000,124,3
86295,48.1270823,17.159116,141.519,5.274,5.24,1650122467254000,124,3
86350,48.1270772,17.1591172,141.507,5.216,5.27,1650122467309000,124,3
86405,48.1270722,17.1591182,141.501,5.187,5.18,1650122467364000,124,3
86515,48.1270696,17.1591186,141.487,5.227,5.19,1650122467474000,124,3
86570,48.127067,17.1591192,141.494,5.221,5.23,1650122467529000,124,3
86625,48.1270644,17.1591197,141.499,5.267,5.22,1650122467584000,124,3
86680,48.1270619,17.1591202,141.498,5.227,5.27,1650122467639000,124,3
86735,48.1270593,17.1591207,141.493,5.207,5.23,1650122467694000,124,3
86845,48.1270542,17.1591219,141.491,5.238,5.22,1650122467804000,124,3
86900,48.1270516,17.1591225,141.494,5.248,5.24,1650122467859000,124,3
86955,48.1270491,17.1591231,141.485,5.218,5.25,1650122467914000,124,3
87010,48.1270465,17.1591238,141.479,5.238,5.22,1650122467969000,124,3
87120,48.127044,17.1591243,141.487,5.217,5.24,1650122468079000,124,3
87175,48.1270388,17.1591255,141.478,5.244,5.27,1650122468134000,124,3
87230,48.1270363,17.159126,141.486,5.191,5.24,1650122468189000,124,3
87285,48.1270338,17.1591267,141.507,5.147,5.19,1650122468244000,124,3
87340,48.1270312,17.1591273,141.503,5.217,5.15,1650122468299000,124,3
87395,48.1270286,17.1591279,141.489,5.239,5.22,1650122468354000,124,3
87505,48.1270235,17.1591292,141.491,5.276,5.25,1650122468464000,124,3
87560,48.1270209,17.1591297,141.495,5.255,5.28,1650122468519000,124,3
87615,48.1270183,17.1591302,141.502,5.242,5.25,1650122468574000,124,3
87670,48.1270157,17.1591308,141.528,5.264,5.24,1650122468629000,124,3
87780,48.1270131,17.1591314,141.539,5.287,5.26,1650122468739000,124,3
87835,48.1270106,17.1591319,141.547,5.222,5.29,1650122468794000,124,3
87890,48.1270054,17.159133,141.523,5.272,5.24,1650122468849000,124,3
87945,48.1270029,17.1591336,141.532,5.215,5.27,1650122468904000,124,3
88055,48.1270004,17.1591342,141.548,5.192,5.21,1650122469014000,124,3
88110,48.1269977,17.1591349,141.552,5.314,5.19,1650122469069000,124,3
88110,48.1269951,17.1591354,141.576,5.321,5.31,1650122469069000,124,3
88220,48.1269925,17.159136,141.587,5.286,5.32,1650122469179000,124,3
88275,48.1269851,17.1591379,141.594,5.019,5.26,1650122469234000,124,3
88330,48.1269825,17.1591385,141.59,5.101,5.02,1650122469289000,124,3
88440,48.1269799,17.1591391,141.587,5.213,5.1,1650122469399000,124,3
88495,48.1269773,17.1591398,141.602,5.239,5.21,1650122469454000,124,3
88550,48.1269722,17.159141,141.602,5.258,5.25,1650122469509000,124,3
88605,48.1269697,17.1591416,141.587,5.227,5.26,1650122469564000,124,3
88715,48.1269672,17.1591421,141.583,5.155,5.23,1650122469674000,124,3
88770,48.1269647,17.1591428,141.599,5.177,5.16,1650122469729000,124,3
88825,48.1269594,17.1591441,141.59,5.29,5.24,1650122469784000,124,3
88880,48.126957,17.1591446,141.577,5.19,5.29,1650122469839000,124,3
88990,48.1269544,17.1591451,141.581,5.219,5.19,1650122469949000,124,3
89045,48.1269518,17.1591457,141.579,5.258,5.22,1650122470004000,124,3
89100,48.1269492,17.1591463,141.584,5.267,5.26,1650122470059000,124,3
89100,48.1269442,17.1591475,141.57,5.186,5.25,1650122470059000,124,3
89210,48.1269417,17.1591481,141.569,5.185,5.19,1650122470169000,124,3
89320,48.1269391,17.1591487,141.557,5.209,5.19,1650122470279000,124,3
89375,48.1269366,17.1591492,141.556,5.206,5.21,1650122470334000,124,3
89430,48.1269315,17.1591503,141.57,5.199,5.18,1650122470389000,124,3
89485,48.1269289,17.1591509,141.553,5.219,5.2,1650122470444000,124,3
89540,48.1269263,17.1591515,141.531,5.23,5.22,1650122470499000,124,3
89595,48.1269238,17.159152,141.534,5.242,5.23,1650122470554000,124,3
89705,48.1269186,17.1591531,141.533,5.226,5.24,1650122470664000,124,3
89760,48.1269161,17.1591535,141.533,5.191,5.23,1650122470719000,124,3
89815,48.1269135,17.1591541,141.494,5.276,5.19,1650122470774000,124,3
89870,48.126911,17.1591546,141.507,5.23,5.28,1650122470829000,124,3
89980,48.1269084,17.1591552,141.54,5.192,5.23,1650122470939000,124,3
90035,48.1269059,17.1591557,141.542,5.189,5.19,1650122470994000,124,3
90090,48.1269033,17.1591561,141.535,5.242,5.19,1650122471049000,124,3
90090,48.126898,17.1591571,141.52,5.344,5.33,1650122471049000,124,3
90200,48.1268955,17.1591575,141.523,5.261,5.34,1650122471159000,124,3
90310,48.126893,17.1591579,141.533,5.14,5.26,1650122471269000,124,3
90365,48.1268905,17.1591585,141.529,5.142,5.14,1650122471324000,124,3
90420,48.1268853,17.1591594,141.505,5.222,5.17,1650122471379000,124,3
90475,48.1268827,17.15916,141.523,5.285,5.22,1650122471434000,124,3
90585,48.1268801,17.1591606,141.53,5.272,5.28,1650122471544000,124,3
90640,48.1268775,17.1591612,141.524,5.262,5.27,1650122471599000,124,3
90695,48.1268723,17.1591621,141.519,5.27,5.29,1650122471654000,124,3
90750,48.1268698,17.1591625,141.505,5.235,5.27,1650122471709000,124,3
90805,48.1268672,17.1591629,141.517,5.167,5.23,1650122471764000,124,3
90915,48.1268646,17.1591634,141.531,5.23,5.17,1650122471874000,124,3
90970,48.126862,17.1591639,141.524,5.222,5.23,1650122471929000,124,3
91025,48.1268594,17.1591644,141.51,5.248,5.22,1650122471984000,124,3
91080,48.1268568,17.1591649,141.485,5.261,5.25,1650122472039000,124,3
91135,48.1268543,17.1591655,141.49,5.259,5.26,1650122472094000,124,3
91245,48.126849,17.1591664,141.516,5.269,5.25,1650122472204000,124,3
91300,48.1268439,17.1591673,141.507,5.236,5.27,1650122472259000,124,3
91355,48.1268414,17.1591678,141.506,5.185,5.24,1650122472314000,124,3
91410,48.1268388,17.1591684,141.515,5.243,5.19,1650122472369000,124,3
91520,48.1268362,17.1591689,141.525,5.25,5.24,1650122472479000,124,3
91575,48.1268336,17.1591694,141.526,5.265,5.25,1650122472534000,124,3
91630,48.1268285,17.1591704,141.49,5.239,5.27,1650122472589000,124,3
91685,48.1268259,17.1591708,141.482,5.239,5.24,1650122472644000,124,3
91740,48.1268233,17.1591713,141.485,5.24,5.24,1650122472699000,124,3
91850,48.1268207,17.1591718,141.474,5.296,5.24,1650122472809000,124,3
91905,48.1268181,17.1591723,141.474,5.243,5.3,1650122472864000,124,3
91960,48.1268156,17.1591728,141.471,5.204,5.24,1650122472919000,124,3
92015,48.126813,17.1591733,141.459,5.231,5.2,1650122472974000,124,3
92015,48.1268104,17.1591737,141.452,5.262,5.23,1650122472974000,124,3
92125,48.1268078,17.1591743,141.463,5.288,5.26,1650122473084000,124,3
92235,48.1268052,17.1591746,141.458,5.3,5.29,1650122473194000,124,3
92290,48.1268025,17.1591751,141.456,5.341,5.3,1650122473249000,124,3
92345,48.1267973,17.1591761,141.446,5.27,5.34,1650122473304000,124,3
92455,48.1267947,17.1591766,141.452,5.26,5.27,1650122473414000,124,3
92510,48.1267922,17.1591772,141.448,5.239,5.26,1650122473469000,124,3
92565,48.126787,17.1591782,141.44,5.256,5.23,1650122473524000,124,3
92620,48.1267845,17.1591788,141.438,5.263,5.26,1650122473579000,124,3
92730,48.1267819,17.1591794,141.432,5.241,5.26,1650122473689000,124,3
92785,48.1267793,17.1591799,141.436,5.285,5.24,1650122473744000,124,3
92840,48.1267767,17.1591804,141.424,5.286,5.28,1650122473799000,124,3
92895,48.1267742,17.159181,141.406,5.21,5.29,1650122473854000,124,3
92950,48.1267717,17.1591815,141.401,5.191,5.21,1650122473909000,124,3
93005,48.126769,17.1591821,141.413,5.256,5.19,1650122473964000,124,3
93115,48.1267665,17.1591826,141.402,5.24,5.26,1650122474074000,124,3
93115,48.1267639,17.1591831,141.39,5.229,5.24,1650122474074000,124,3
93225,48.1267614,17.1591836,141.368,5.211,5.23,1650122474184000,124,3
93280,48.1267587,17.1591842,141.365,5.277,5.21,1650122474239000,124,3
93390,48.1267511,17.1591858,141.353,5.232,5.22,1650122474349000,124,3
93445,48.126746,17.1591871,141.349,5.221,5.23,1650122474404000,124,3
93500,48.1267434,17.1591877,141.346,5.202,5.22,1650122474459000,124,3
93555,48.1267407,17.1591883,141.322,5.288,5.2,1650122474514000,124,3
93610,48.1267355,17.1591894,141.301,5.306,5.3,1650122474569000,124,3
93720,48.126733,17.1591899,141.292,5.267,5.31,1650122474679000,124,3
93775,48.1267304,17.1591904,141.291,5.277,5.27,1650122474734000,124,3
93830,48.1267278,17.1591911,141.309,5.268,5.28,1650122474789000,124,3
93885,48.1267252,17.1591917,141.296,5.328,5.27,1650122474844000,124,3
93995,48.1267226,17.1591923,141.285,5.33,5.33,1650122474954000,124,3
94050,48.1267174,17.1591934,141.269,5.285,5.24,1650122475009000,124,3
94105,48.1267148,17.1591941,141.271,5.289,5.29,1650122475064000,124,3
94105,48.1267122,17.1591946,141.255,5.35,5.29,1650122475064000,124,3
94215,48.1267095,17.159195,141.241,5.403,5.35,1650122475174000,124,3
94325,48.1267069,17.1591955,141.252,5.38,5.4,1650122475284000,124,3
94380,48.1267017,17.1591967,141.251,5.299,5.38,1650122475339000,124,3
94435,48.1266965,17.1591978,141.235,5.329,5.3,1650122475394000,124,3
94490,48.1266939,17.1591982,141.211,5.312,5.33,1650122475449000,124,3
94545,48.1266913,17.1591987,141.198,5.27,5.31,1650122475504000,124,3
94655,48.1266887,17.1591992,141.209,5.261,5.27,1650122475614000,124,3
94710,48.1266834,17.1592006,141.228,5.372,5.35,1650122475669000,124,3
94765,48.1266808,17.1592011,141.228,5.35,5.37,1650122475724000,124,3
94820,48.1266782,17.1592017,141.239,5.307,5.35,1650122475779000,124,3
94875,48.1266756,17.1592023,141.231,5.284,5.31,1650122475834000,124,3
94985,48.126673,17.1592029,141.224,5.337,5.28,1650122475944000,124,3
95041,48.1266705,17.1592034,141.217,5.292,5.34,1650122476000000,124,3
95095,48.1266652,17.1592043,141.24,5.291,5.28,1650122476054000,124,3
95095,48.1266627,17.1592049,141.234,5.25,5.29,1650122476054000,124,3
95205,48.12666,17.1592053,141.235,5.371,5.25,1650122476164000,124,3
95315,48.1266574,17.1592057,141.231,5.302,5.37,1650122476274000,124,3
95370,48.1266549,17.1592062,141.22,5.261,5.3,1650122476329000,124,3
95425,48.1266498,17.1592074,141.215,5.238,5.27,1650122476384000,124,3
95480,48.1266472,17.1592081,141.238,5.205,5.24,1650122476439000,124,3
95535,48.1266447,17.1592086,141.24,5.243,5.2,1650122476494000,124,3
95645,48.1266421,17.159209,141.222,5.253,5.24,1650122476604000,124,3
95700,48.1266396,17.1592097,141.205,5.249,5.25,1650122476659000,124,3
95755,48.1266369,17.1592103,141.22,5.322,5.25,1650122476714000,124,3
95865,48.1266343,17.159211,141.253,5.331,5.32,1650122476824000,124,3
95920,48.1266293,17.1592119,141.23,5.212,5.23,1650122476879000,124,3
95975,48.1266267,17.1592126,141.215,5.248,5.21,1650122476934000,124,3
96030,48.1266241,17.1592132,141.229,5.246,5.25,1650122476989000,124,3
96085,48.1266216,17.1592138,141.241,5.249,5.25,1650122477044000,124,3
96195,48.126619,17.1592143,141.248,5.237,5.25,1650122477154000,124,3
96250,48.1266164,17.1592148,141.243,5.259,5.24,1650122477209000,124,3
96305,48.1266138,17.1592154,141.237,5.29,5.26,1650122477264000,124,3
96360,48.1266087,17.1592165,141.243,5.273,5.29,1650122477319000,124,3
96415,48.1266061,17.1592171,141.244,5.244,5.27,1650122477374000,124,3
96525,48.1266036,17.1592176,141.244,5.223,5.24,1650122477484000,124,3
96580,48.1265986,17.1592186,141.224,5.184,5.19,1650122477539000,124,3
96635,48.1265961,17.159219,141.226,5.19,5.18,1650122477594000,124,3
96690,48.1265936,17.1592194,141.209,5.132,5.19,1650122477649000,124,3
96745,48.126591,17.1592199,141.204,5.185,5.13,1650122477704000,124,3
96855,48.1265885,17.1592205,141.19,5.229,5.19,1650122477814000,124,3
96910,48.1265859,17.1592211,141.194,5.249,5.23,1650122477869000,124,3
96965,48.1265834,17.1592216,141.193,5.175,5.25,1650122477924000,124,3
97020,48.1265809,17.1592223,141.219,5.109,5.18,1650122477979000,124,3
97075,48.1265757,17.1592232,141.207,5.224,5.19,1650122478034000,124,3
97185,48.1265732,17.1592236,141.219,5.174,5.22,1650122478144000,124,3
97240,48.1265706,17.1592241,141.202,5.197,5.17,1650122478199000,124,3
97295,48.1265681,17.1592247,141.196,5.19,5.2,1650122478254000,124,3
97350,48.1265629,17.1592259,141.209,5.294,5.19,1650122478309000,124,3
97460,48.1265604,17.1592266,141.214,5.216,5.29,1650122478419000,124,3
97515,48.1265579,17.1592272,141.211,5.159,5.22,1650122478474000,124,3
97570,48.1265529,17.1592286,141.201,5.12,5.16,1650122478529000,124,3
97625,48.1265503,17.1592293,141.203,5.167,5.12,1650122478584000,124,3
97680,48.1265478,17.15923,141.202,5.167,5.17,1650122478639000,124,3
97790,48.1265452,17.1592305,141.203,5.212,5.17,1650122478749000,124,3
97845,48.1265427,17.1592312,141.211,5.206,5.21,1650122478804000,124,3
97900,48.1265401,17.1592318,141.22,5.232,5.21,1650122478859000,124,3
97955,48.1265351,17.1592331,141.217,5.15,5.17,1650122478914000,124,3
98065,48.1265325,17.1592337,141.208,5.184,5.15,1650122479024000,124,3
98120,48.12653,17.1592343,141.214,5.211,5.18,1650122479079000,124,3
98120,48.1265274,17.159235,141.214,5.214,5.21,1650122479079000,124,3
98230,48.1265248,17.1592357,141.245,5.28,5.21,1650122479189000,124,3
98285,48.1265222,17.1592363,141.218,5.273,5.28,1650122479244000,124,3
98340,48.1265145,17.1592385,141.257,5.267,5.3,1650122479299000,124,3
98450,48.1265119,17.1592392,141.253,5.263,5.27,1650122479409000,124,3
98505,48.1265094,17.1592399,141.242,5.27,5.26,1650122479464000,124,3
98560,48.1265068,17.1592406,141.236,5.255,5.27,1650122479519000,124,3
98615,48.1265017,17.1592419,141.267,5.288,5.27,1650122479574000,124,3
98725,48.1264992,17.1592426,141.27,5.217,5.29,1650122479684000,124,3
98780,48.1264966,17.1592433,141.245,5.268,5.22,1650122479739000,124,3
98835,48.1264915,17.1592446,141.218,5.2,5.26,1650122479794000,124,3
98890,48.126489,17.1592452,141.189,5.234,5.2,1650122479849000,124,3
98945,48.1264865,17.1592459,141.178,5.221,5.23,1650122479904000,124,3
99055,48.1264839,17.1592465,141.153,5.252,5.22,1650122480014000,124,3
99110,48.1264814,17.1592471,141.18,5.194,5.25,1650122480069000,124,3
99165,48.1264762,17.1592485,141.213,5.297,5.25,1650122480124000,124,3
99220,48.1264736,17.1592492,141.206,5.292,5.3,1650122480179000,124,3
99330,48.126471,17.1592498,141.189,5.276,5.29,1650122480289000,124,3
99385,48.1264685,17.1592505,141.218,5.214,5.28,1650122480344000,124,3
99440,48.1264659,17.1592512,141.221,5.242,5.21,1650122480399000,124,3
99495,48.1264633,17.159252,141.218,5.297,5.24,1650122480454000,124,3
99550,48.1264583,17.1592534,141.199,5.202,5.3,1650122480509000,124,3
99660,48.1264558,17.1592541,141.21,5.179,5.2,1650122480619000,124,3
99715,48.1264532,17.1592549,141.208,5.213,5.18,1650122480674000,124,3
99770,48.1264506,17.1592556,141.218,5.205,5.21,1650122480729000,124,3
99825,48.1264481,17.1592563,141.193,5.245,5.21,1650122480784000,124,3
99935,48.126443,17.1592576,141.203,5.225,5.25,1650122480894000,124,3
99990,48.1264404,17.1592582,141.216,5.2,5.23,1650122480949000,124,3
100045,48.1264378,17.1592588,141.225,5.264,5.2,1650122481004000,124,3
100100,48.1264352,17.1592594,141.208,5.236,5.26,1650122481059000,124,3
100100,48.1264327,17.15926,141.205,5.184,5.24,1650122481059000,124,3
100210,48.1264302,17.1592606,141.227,5.168,5.18,1650122481169000,124,3
100320,48.126425,17.1592617,141.247,5.27,5.19,1650122481279000,124,3
100375,48.1264224,17.1592623,141.228,5.307,5.27,1650122481334000,124,3
100430,48.1264199,17.1592628,141.23,5.21,5.31,1650122481389000,124,3
100485,48.1264149,17.1592639,141.233,5.169,5.17,1650122481444000,124,3
100595,48.1264123,17.1592644,141.227,5.158,5.17,1650122481554000,124,3
100650,48.1264098,17.1592649,141.219,5.169,5.16,1650122481609000,124,3
100705,48.1264073,17.1592655,141.225,5.153,5.17,1650122481664000,124,3
100760,48.1264047,17.1592661,141.235,5.188,5.15,1650122481719000,124,3
100815,48.1264022,17.1592666,141.236,5.147,5.19,1650122481774000,124,3
100925,48.1263971,17.1592677,141.215,5.186,5.18,1650122481884000,124,3
100980,48.1263946,17.1592681,141.226,5.165,5.19,1650122481939000,124,3
101035,48.126392,17.1592687,141.25,5.133,5.16,1650122481994000,124,3
101090,48.1263895,17.1592692,141.246,5.124,5.13,1650122482049000,124,3
101200,48.1263869,17.1592697,141.235,5.201,5.12,1650122482159000,124,3
101200,48.1263843,17.1592702,141.239,5.213,5.2,1650122482159000,124,3
101310,48.1263768,17.1592716,141.246,5.111,5.15,1650122482269000,124,3
101365,48.1263743,17.1592721,141.236,5.091,5.11,1650122482324000,124,3
101420,48.1263717,17.1592726,141.25,5.17,5.09,1650122482379000,124,3
101530,48.1263693,17.1592731,141.268,5.056,5.17,1650122482489000,124,3
101585,48.1263668,17.1592737,141.264,5.079,5.06,1650122482544000,124,3
101640,48.1263642,17.1592741,141.236,5.138,5.08,1650122482599000,124,3
101695,48.1263591,17.1592753,141.274,5.12,5.18,1650122482654000,124,3
101805,48.1263567,17.1592758,141.281,5.076,5.12,1650122482764000,124,3
101860,48.1263541,17.1592762,141.272,5.121,5.08,1650122482819000,124,3
101915,48.1263516,17.1592767,141.284,5.078,5.12,1650122482874000,124,3
101970,48.1263467,17.1592776,141.302,5.062,5.11,1650122482929000,124,3
102025,48.1263442,17.1592781,141.308,5.039,5.06,1650122482984000,124,3
102080,48.1263417,17.1592786,141.308,5.102,5.04,1650122483039000,124,3
102190,48.126339,17.1592794,141.355,5.139,5.1,1650122483149000,124,3
102245,48.1263366,17.15928,141.394,5.056,5.14,1650122483204000,124,3
102300,48.126334,17.1592806,141.427,5.082,5.06,1650122483259000,124,3
102355,48.1263289,17.1592819,141.467,5.097,5.08,1650122483314000,124,3
102465,48.1263264,17.1592825,141.475,5.098,5.1,1650122483424000,124,3
102520,48.126324,17.159283,141.463,5.057,5.1,1650122483479000,124,3
102575,48.1263214,17.1592837,141.479,5.088,5.06,1650122483534000,124,3
102630,48.1263189,17.1592842,141.507,5.065,5.09,1650122483589000,124,3
102685,48.1263164,17.1592847,141.504,5.11,5.07,1650122483644000,124,3
102795,48.1263139,17.1592853,141.52,5.038,5.11,1650122483754000,124,3
102850,48.1263091,17.1592865,141.526,5,4.96,1650122483809000,124,3
102905,48.1263065,17.1592871,141.549,5.075,5,1650122483864000,124,3
102960,48.1263039,17.1592876,141.55,5.144,5.08,1650122483919000,124,3
103070,48.1263014,17.1592881,141.55,5.063,5.14,1650122484029000,124,3
103125,48.126299,17.1592885,141.569,5.044,5.06,1650122484084000,124,3
103180,48.1262964,17.1592891,141.58,5.065,5.04,1650122484139000,124,3
103235,48.126294,17.1592896,141.581,5.022,5.07,1650122484194000,124,3
103290,48.1262865,17.159291,141.601,5.04,5.02,1650122484249000,124,3
103345,48.1262841,17.1592916,141.634,4.974,5.04,1650122484304000,124,3
103455,48.1262816,17.1592921,141.631,4.956,4.97,1650122484414000,124,3
103510,48.1262791,17.1592926,141.616,4.987,4.96,1650122484469000,124,3
103565,48.1262767,17.159293,141.614,4.981,4.99,1650122484524000,124,3
103620,48.1262742,17.1592935,141.636,4.982,4.98,1650122484579000,124,3
103730,48.1262718,17.159294,141.629,5.001,4.98,1650122484689000,124,3
103785,48.1262668,17.159295,141.62,5,5.03,1650122484744000,124,3
103840,48.1262645,17.1592954,141.623,4.896,5,1650122484799000,124,3
103895,48.126262,17.1592959,141.637,4.946,4.9,1650122484854000,124,3
103950,48.1262595,17.1592966,141.621,5.02,4.95,1650122484909000,124,3
104060,48.126257,17.1592971,141.631,5.025,5.02,1650122485019000,124,3
104115,48.1262546,17.1592977,141.607,4.975,5.03,1650122485074000,124,3
104115,48.1262522,17.1592982,141.624,4.96,4.97,1650122485074000,124,3
104225,48.126247,17.1592993,141.674,5.039,5.06,1650122485184000,124,3
104335,48.1262446,17.1592999,141.694,5.005,5.04,1650122485294000,124,3
104390,48.1262421,17.1593003,141.686,5.014,5.01,1650122485349000,124,3
104445,48.1262372,17.1593015,141.705,4.968,5.01,1650122485404000,124,3
104500,48.1262322,17.1593025,141.689,5.039,5.01,1650122485459000,124,3
104555,48.1262297,17.1593031,141.707,5.078,5.04,1650122485514000,124,3
104665,48.1262273,17.1593035,141.728,5.031,5.08,1650122485624000,124,3
104720,48.126225,17.159304,141.742,4.89,5.03,1650122485679000,124,3
104775,48.12622,17.1593051,141.73,5.029,4.94,1650122485734000,124,3
104830,48.1262176,17.1593058,141.752,4.96,5.03,1650122485789000,124,3
104940,48.1262153,17.1593063,141.755,4.891,4.96,1650122485899000,124,3
104995,48.1262128,17.1593069,141.765,4.948,4.89,1650122485954000,124,3
105050,48.1262103,17.1593074,141.76,5.018,4.95,1650122486009000,124,3
105105,48.1262055,17.1593084,141.745,4.917,5.02,1650122486064000,124,3
105160,48.1262032,17.159309,141.759,4.881,4.92,1650122486119000,124,3
105270,48.1262007,17.1593096,141.766,4.927,4.88,1650122486229000,124,3
105325,48.1261983,17.1593103,141.758,4.97,4.93,1650122486284000,124,3
105380,48.1261959,17.1593109,141.737,4.954,4.97,1650122486339000,124,3
105435,48.1261935,17.1593115,141.753,4.916,4.95,1650122486394000,124,3
105490,48.1261886,17.1593125,141.755,4.942,4.93,1650122486449000,124,3
105600,48.1261862,17.159313,141.724,4.927,4.94,1650122486559000,124,3
105655,48.1261837,17.1593136,141.741,4.95,4.93,1650122486614000,124,3
