Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1486078,17.1307428,129.415,4.963
330,48.1486156,17.1307624,129.416,5.043
660,48.148623,17.1307825,129.433,5.088
990,48.1486277,17.1308031,129.375,4.886
1320,48.1486314,17.1308245,129.245,4.843
1705,48.1486344,17.1308451,129.162,4.812
1980,48.1486385,17.1308659,129.194,4.925
2365,48.1486449,17.1308912,129.166,5.035
2640,48.1486491,17.1309135,129.22,5.149
3025,48.148655,17.1309354,129.33,4.996
3355,48.1486615,17.1309577,129.456,5.224
3685,48.1486683,17.1309786,129.435,5.088
4015,48.1486739,17.1310011,129.501,5.274
4345,48.1486799,17.1310233,129.564,5.2
4675,48.1486857,17.1310454,129.572,5.241
5005,48.1486907,17.1310676,129.594,5.137
5335,48.1486961,17.1310895,129.601,5.224
5665,48.1487015,17.1311114,129.627,5.211
5995,48.1487071,17.1311329,129.659,5.165
6325,48.1487122,17.1311546,129.641,5.178
6655,48.1487181,17.1311759,129.63,5.203
6985,48.1487239,17.1311975,129.618,5.18
7315,48.148731,17.1312229,129.594,5.215
7700,48.1487367,17.1312445,129.518,5.226
8030,48.1487427,17.1312664,129.535,5.238
8360,48.1487484,17.131288,129.496,5.204
8690,48.1487535,17.1313092,129.328,5.14
9020,48.1487582,17.1313306,129.102,5.121
9350,48.1487635,17.131352,129.112,5.055
9680,48.1487687,17.1313729,129.046,4.92
10010,48.1487741,17.1313932,128.868,4.95
10340,48.1487795,17.1314131,128.758,4.916
10670,48.1487846,17.131433,128.536,4.827
11000,48.1487901,17.1314535,128.397,4.956
11330,48.1487952,17.1314738,128.272,4.863
11660,48.1488001,17.1314952,128.35,4.916
11990,48.1488054,17.1315168,128.497,4.95
12320,48.1488113,17.1315427,128.656,5.052
12650,48.1488166,17.1315655,128.781,5.099
13035,48.1488217,17.1315874,128.722,4.91
13365,48.1488258,17.1316098,128.578,4.871
13695,48.1488302,17.1316327,128.688,5.047
14025,48.1488351,17.1316544,128.79,5.032
14355,48.1488403,17.1316761,128.857,4.963
14685,48.1488458,17.131697,128.904,4.898
15015,48.1488516,17.1317189,129.05,5.067
15345,48.1488573,17.1317397,129.079,4.938
15675,48.1488625,17.1317613,129.083,5.048
16005,48.1488678,17.1317826,129.116,5.021
16335,48.1488736,17.1318035,129.141,5.053
16665,48.1488788,17.1318243,129.128,4.949
17050,48.1488839,17.1318457,129.163,4.928
17325,48.1488895,17.1318702,129.138,4.948
17710,48.148893,17.1318912,129.037,4.9
18040,48.1488976,17.1319123,129.028,4.875
18370,48.1489021,17.1319335,129.001,4.963
18700,48.1489076,17.1319549,129.04,5.095
19030,48.1489125,17.1319752,128.911,4.908
19360,48.1489174,17.1319951,128.823,4.78
19690,48.148923,17.1320161,128.828,4.929
20020,48.1489276,17.1320374,128.8,4.974
20350,48.1489321,17.1320593,128.823,4.97
20680,48.1489365,17.1320813,128.818,4.92
21010,48.1489411,17.132104,128.847,5.101
21340,48.1489455,17.1321259,128.881,5.005
21670,48.1489495,17.1321475,128.848,4.952
22000,48.1489542,17.1321684,128.786,4.873
22330,48.1489598,17.1321926,128.732,4.926
22715,48.1489642,17.1322126,128.565,4.817
23045,48.1489689,17.1322328,128.434,4.897
23375,48.1489737,17.132253,128.273,4.839
23705,48.1489787,17.1322741,128.199,4.96
24035,48.148984,17.1322948,128.116,4.872
24365,48.1489893,17.1323158,128.043,4.863
24695,48.1489947,17.1323362,127.962,4.929
25025,48.1490002,17.1323564,127.894,4.835
25355,48.1490059,17.1323769,127.821,4.91
25685,48.1490116,17.1323977,127.858,4.921
26015,48.1490173,17.1324187,127.853,4.89
26345,48.1490228,17.1324397,127.878,4.93
26675,48.1490284,17.1324611,127.967,5.04
27005,48.1490345,17.1324858,127.928,5.036
27335,48.1490405,17.1325075,128.029,5.191
27720,48.1490462,17.1325286,128.06,5.047
28050,48.1490506,17.1325501,128.007,5.05
28380,48.1490554,17.1325714,127.975,5.041
28710,48.149061,17.1325932,128.039,5.167
29040,48.1490662,17.1326142,127.959,5.096
29370,48.149072,17.1326354,127.967,5.058
29700,48.1490772,17.1326568,127.902,5.134
30030,48.1490825,17.1326783,127.851,5.074
30360,48.1490874,17.1327001,127.775,5.06
30690,48.1490933,17.1327218,127.734,5.14
31020,48.1490986,17.1327427,127.665,5.039
31350,48.1491036,17.1327634,127.583,4.943
31680,48.1491083,17.1327848,127.559,4.979
32065,48.149112,17.1328055,127.455,4.87
32395,48.1491174,17.1328297,127.422,4.855
32725,48.1491219,17.13285,127.463,4.658
33055,48.1491279,17.1328705,127.477,4.814
33385,48.1491331,17.1328913,127.501,4.87
33715,48.1491388,17.1329118,127.501,4.82
34045,48.1491426,17.1329327,127.514,4.799
34375,48.1491473,17.1329534,127.504,4.808
34705,48.1491515,17.1329743,127.574,4.748
35035,48.149157,17.1329946,127.609,4.687
35365,48.1491617,17.1330152,127.559,4.781
35695,48.149166,17.1330354,127.481,4.703
36025,48.149171,17.1330562,127.467,4.792
36355,48.1491769,17.1330767,127.463,4.927
36685,48.1491831,17.1330971,127.504,4.864
37070,48.1491896,17.133121,127.51,4.895
37345,48.1491964,17.1331415,127.558,4.881
37730,48.1492034,17.1331617,127.652,4.883
38060,48.1492102,17.1331821,127.757,4.804
38390,48.1492156,17.1332023,127.658,4.954
38720,48.1492223,17.1332231,127.768,4.931
39050,48.1492286,17.1332437,127.852,4.906
39380,48.1492347,17.1332649,128.008,4.916
39710,48.1492387,17.1332859,128.019,4.804
40040,48.149244,17.1333072,128.19,4.9
40370,48.1492496,17.1333284,128.344,4.808
40700,48.1492513,17.1333492,128.229,4.818
41030,48.1492525,17.1333699,128.112,4.688
41360,48.1492553,17.1333914,128.202,4.803
