Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
7865,48.0935056,17.1479545,127.134,3.413,3.3,1650297153175000,119,3
7920,48.0935066,17.1479523,127.099,3.565,3.41,1650297153230000,119,3
7975,48.0935085,17.1479482,127.083,3.396,3.47,1650297153285000,119,3
8085,48.0935093,17.1479459,127.081,3.417,3.4,1650297153395000,119,3
8140,48.093511,17.1479413,127.065,3.515,3.5,1650297153450000,119,3
8250,48.0935119,17.147939,127.08,3.509,3.52,1650297153560000,119,3
8305,48.0935129,17.1479367,127.027,3.678,3.51,1650297153615000,119,3
8415,48.0935147,17.1479323,126.957,3.542,3.61,1650297153725000,119,3
8470,48.0935156,17.1479302,126.951,3.477,3.54,1650297153780000,119,3
8580,48.0935174,17.1479257,126.935,3.519,3.46,1650297153890000,119,3
8635,48.0935184,17.1479233,126.888,3.753,3.52,1650297153945000,119,3
8745,48.0935202,17.1479188,126.929,3.504,3.65,1650297154055000,119,3
8800,48.0935212,17.1479166,126.914,3.528,3.5,1650297154110000,119,3
8910,48.0935223,17.1479144,126.878,3.592,3.53,1650297154220000,119,3
8965,48.0935245,17.14791,126.852,3.661,3.59,1650297154275000,119,3
9020,48.0935256,17.1479078,126.846,3.716,3.66,1650297154330000,119,3
9130,48.0935278,17.1479037,126.915,3.479,3.57,1650297154440000,119,3
9185,48.0935289,17.1479015,126.908,3.557,3.48,1650297154495000,119,3
9295,48.09353,17.1478995,126.886,3.571,3.56,1650297154605000,119,3
9350,48.0935325,17.1478958,126.926,3.47,3.46,1650297154660000,119,3
9460,48.0935337,17.1478939,126.936,3.477,3.47,1650297154770000,119,3
9515,48.0935359,17.1478898,126.932,3.573,3.58,1650297154825000,119,3
9625,48.0935371,17.1478877,126.932,3.63,3.57,1650297154935000,119,3
9680,48.0935395,17.1478836,126.964,3.618,3.6,1650297154990000,119,3
9790,48.0935407,17.1478816,126.973,3.636,3.62,1650297155100000,119,3
9790,48.0935419,17.1478796,126.977,3.614,3.64,1650297155100000,119,3
9900,48.0935444,17.1478757,126.971,3.594,3.61,1650297155210000,119,3
10010,48.0935456,17.1478739,126.972,3.551,3.59,1650297155320000,119,3
10065,48.0935482,17.1478704,126.992,3.46,3.47,1650297155375000,119,3
10175,48.0935496,17.1478686,126.993,3.585,3.46,1650297155485000,119,3
10230,48.0935524,17.1478654,126.996,3.532,3.61,1650297155540000,119,3
10340,48.0935536,17.1478638,126.996,3.461,3.53,1650297155650000,119,3
