Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
10505,48.1483833,17.1610215,138.265,3.463,3.4,1650121745764000,2371,3
10615,48.1483833,17.1610191,138.232,3.404,3.46,1650121745874000,2370,3
10670,48.1483826,17.1610165,138.247,3.455,3.41,1650121745929000,2370,3
10725,48.1483821,17.1610144,138.214,3.329,3.46,1650121745984000,2370,3
10835,48.1483816,17.1610085,138.172,3.584,3.55,1650121746094000,2369,3
10890,48.1483811,17.1610062,138.152,3.509,3.59,1650121746149000,2369,3
10945,48.1483808,17.1610033,138.142,3.594,3.51,1650121746204000,2369,3
11000,48.1483802,17.1610002,138.144,3.743,3.59,1650121746259000,2369,3
11055,48.1483801,17.1609973,138.089,3.793,3.74,1650121746314000,2369,3
11165,48.148379,17.1609923,138.094,3.655,3.73,1650121746424000,2368,3
11220,48.1483791,17.1609891,138.08,3.786,3.66,1650121746479000,2368,3
11275,48.1483789,17.160986,138.033,3.887,3.79,1650121746534000,2368,3
11330,48.1483785,17.1609833,138.034,3.823,3.89,1650121746589000,2367,3
11385,48.1483782,17.1609808,138.043,3.736,3.82,1650121746644000,2367,3
11495,48.1483777,17.1609751,137.975,3.824,3.72,1650121746754000,2367,3
11550,48.1483776,17.1609722,137.933,3.829,3.83,1650121746809000,2366,3
11605,48.148377,17.1609696,137.929,3.772,3.83,1650121746864000,2366,3
11660,48.1483768,17.1609668,137.926,3.759,3.77,1650121746919000,2366,3
11715,48.1483765,17.1609606,137.868,3.913,3.91,1650121746974000,488,3
11825,48.1483758,17.1609577,137.865,3.94,3.91,1650121747084000,488,3
11880,48.1483755,17.1609551,137.852,3.821,3.94,1650121747139000,488,3
11935,48.1483752,17.1609523,137.863,3.797,3.82,1650121747194000,488,3
11990,48.148375,17.1609494,137.825,3.847,3.8,1650121747249000,488,3
12045,48.1483745,17.1609435,137.778,3.893,3.84,1650121747304000,488,3
12155,48.1483742,17.1609405,137.769,3.945,3.89,1650121747414000,488,3
12210,48.1483739,17.1609379,137.76,3.835,3.95,1650121747469000,488,3
12265,48.1483735,17.1609353,137.777,3.77,3.84,1650121747524000,488,3
12320,48.148373,17.1609322,137.757,3.869,3.77,1650121747579000,488,3
12430,48.1483725,17.1609265,137.682,3.886,3.88,1650121747689000,488,3
12485,48.1483718,17.1609239,137.707,3.831,3.89,1650121747744000,488,3
12540,48.1483718,17.1609208,137.677,3.883,3.83,1650121747799000,488,3
12595,48.1483714,17.160918,137.647,3.889,3.89,1650121747854000,488,3
12650,48.1483709,17.1609152,137.666,3.892,3.89,1650121747909000,488,3
12760,48.1483701,17.1609098,137.65,3.824,3.79,1650121748019000,488,3
12815,48.14837,17.1609068,137.605,3.875,3.83,1650121748074000,488,3
12870,48.1483694,17.1609041,137.631,3.827,3.88,1650121748129000,488,3
12925,48.1483688,17.1609012,137.638,3.874,3.83,1650121748184000,488,3
13035,48.148368,17.1608953,137.623,3.947,3.83,1650121748294000,488,3
13090,48.1483675,17.1608931,137.623,3.736,3.95,1650121748349000,488,3
13145,48.1483677,17.1608906,137.525,3.66,3.74,1650121748404000,488,3
13200,48.1483679,17.1608877,137.505,3.673,3.66,1650121748459000,488,3
13255,48.1483678,17.1608844,137.511,3.842,3.68,1650121748514000,488,3
13310,48.148367,17.1608793,137.467,3.715,3.72,1650121748569000,488,3
13420,48.1483668,17.1608767,137.478,3.645,3.72,1650121748679000,488,3
13475,48.1483666,17.1608738,137.45,3.698,3.65,1650121748734000,488,3
13530,48.1483665,17.160871,137.412,3.692,3.7,1650121748789000,488,3
13585,48.1483661,17.1608686,137.412,3.614,3.69,1650121748844000,488,3
13695,48.1483655,17.1608635,137.387,3.547,3.61,1650121748954000,488,3
13750,48.1483654,17.1608607,137.36,3.583,3.55,1650121749009000,488,3
13805,48.1483651,17.1608578,137.338,3.681,3.59,1650121749064000,488,3
13860,48.1483648,17.1608557,137.387,3.498,3.68,1650121749119000,488,3
13915,48.1483635,17.1608505,137.294,3.571,3.61,1650121749174000,488,3
14025,48.1483635,17.1608478,137.33,3.536,3.57,1650121749284000,2356,3
14080,48.148363,17.1608454,137.32,3.487,3.54,1650121749339000,2356,3
14135,48.148363,17.1608428,137.273,3.494,3.49,1650121749394000,2355,3
14190,48.1483627,17.1608405,137.282,3.393,3.5,1650121749449000,2355,3
14300,48.1483621,17.1608349,137.288,3.52,3.54,1650121749559000,2355,3
14355,48.1483618,17.1608326,137.288,3.409,3.52,1650121749614000,2354,3
14410,48.1483616,17.1608301,137.283,3.408,3.41,1650121749669000,2354,3
14465,48.1483615,17.1608275,137.286,3.428,3.41,1650121749724000,2354,3
14520,48.1483615,17.1608249,137.255,3.439,3.43,1650121749779000,2354,3
14630,48.148361,17.1608202,137.243,3.272,3.46,1650121749889000,2353,3
14685,48.1483608,17.1608171,137.197,3.484,3.28,1650121749944000,2353,3
14741,48.148361,17.1608147,137.162,3.435,3.49,1650121750000000,2353,3
14795,48.1483607,17.1608123,137.175,3.373,3.44,1650121750054000,2353,3
14905,48.1483604,17.1608098,137.119,3.38,3.38,1650121750164000,2352,3
14960,48.1483595,17.1608047,137.141,3.395,3.44,1650121750219000,2352,3
15015,48.1483596,17.1608024,137.08,3.308,3.4,1650121750274000,2352,3
15070,48.1483592,17.1607999,137.099,3.338,3.31,1650121750329000,2351,3
15125,48.1483593,17.1607975,137,3.34,3.34,1650121750384000,2351,3
15180,48.1483591,17.1607951,136.982,3.335,3.34,1650121750439000,2351,3
15290,48.1483595,17.1607901,136.841,3.365,3.37,1650121750549000,2350,3
15345,48.1483597,17.1607877,136.692,3.363,3.37,1650121750604000,2350,3
15400,48.1483592,17.1607851,136.748,3.41,3.37,1650121750659000,2350,3
15455,48.1483593,17.1607826,136.656,3.389,3.41,1650121750714000,2350,3
15565,48.1483592,17.1607778,136.673,3.374,3.3,1650121750824000,2349,3
15620,48.1483588,17.1607751,136.673,3.456,3.38,1650121750879000,2349,3
15675,48.1483583,17.1607726,136.722,3.428,3.46,1650121750934000,488,3
15730,48.1483589,17.1607703,136.503,3.337,3.43,1650121750989000,488,3
15785,48.1483583,17.1607676,136.682,3.402,3.34,1650121751044000,488,3
15895,48.1483579,17.1607627,136.597,3.382,3.46,1650121751154000,488,3
15950,48.1483582,17.1607603,136.471,3.351,3.38,1650121751209000,488,3
16005,48.1483579,17.1607577,136.497,3.388,3.35,1650121751264000,488,3
16060,48.1483576,17.160755,136.534,3.455,3.39,1650121751319000,488,3
16170,48.1483574,17.1607503,136.469,3.356,3.37,1650121751429000,488,3
16225,48.1483574,17.1607476,136.453,3.426,3.36,1650121751484000,488,3
16280,48.1483578,17.1607452,136.24,3.411,3.43,1650121751539000,488,3
16335,48.1483575,17.1607425,136.279,3.474,3.41,1650121751594000,488,3
16390,48.1483577,17.1607397,136.202,3.596,3.47,1650121751649000,488,3
16500,48.1483571,17.1607349,136.114,3.417,3.49,1650121751759000,488,3
16555,48.148357,17.1607324,136.058,3.423,3.42,1650121751814000,488,3
16610,48.1483567,17.1607297,136.061,3.494,3.42,1650121751869000,488,3
16665,48.1483567,17.1607275,136.03,3.366,3.49,1650121751924000,488,3
16720,48.148356,17.1607249,136,3.421,3.37,1650121751979000,488,3
16830,48.1483557,17.1607198,135.932,3.457,3.47,1650121752089000,488,3
16885,48.1483552,17.1607173,135.902,3.467,3.46,1650121752144000,488,3
16940,48.1483549,17.1607148,135.819,3.521,3.47,1650121752199000,488,3
16995,48.1483544,17.1607123,135.939,3.478,3.52,1650121752254000,488,3
17050,48.1483532,17.1607073,135.819,3.627,3.42,1650121752309000,488,3
17160,48.148353,17.1607049,135.748,3.608,3.63,1650121752419000,488,3
17215,48.1483528,17.1607026,135.706,3.531,3.61,1650121752474000,488,3
17270,48.1483523,17.1607005,135.581,3.494,3.53,1650121752529000,488,3
17325,48.1483517,17.1606958,135.495,3.485,3.46,1650121752584000,488,3
17435,48.1483516,17.1606935,135.477,3.419,3.49,1650121752694000,488,3
17490,48.1483511,17.1606913,135.404,3.431,3.42,1650121752749000,488,3
17545,48.1483511,17.1606889,135.401,3.408,3.43,1650121752804000,488,3
17600,48.1483508,17.1606866,135.367,3.407,3.41,1650121752859000,488,3
17710,48.1483504,17.1606843,135.335,3.405,3.41,1650121752969000,488,3
17765,48.1483497,17.1606794,135.23,3.483,3.4,1650121753024000,488,3
17820,48.1483496,17.1606768,135.199,3.514,3.48,1650121753079000,488,3
17875,48.148349,17.1606745,135.196,3.461,3.51,1650121753134000,488,3
17930,48.1483485,17.1606721,135.192,3.451,3.46,1650121753189000,488,3
17985,48.1483478,17.1606671,135.206,3.509,3.51,1650121753244000,488,3
18095,48.1483475,17.1606648,135.197,3.431,3.51,1650121753354000,488,3
18150,48.1483472,17.1606624,135.21,3.424,3.43,1650121753409000,488,3
18205,48.1483467,17.1606599,135.265,3.408,3.42,1650121753464000,488,3
18260,48.1483465,17.1606572,135.223,3.532,3.41,1650121753519000,488,3
18370,48.1483456,17.1606521,135.189,3.522,3.64,1650121753629000,488,3
18425,48.1483453,17.1606496,135.192,3.498,3.52,1650121753684000,488,3
18480,48.1483451,17.1606469,135.182,3.565,3.5,1650121753739000,488,3
18535,48.1483445,17.1606442,135.181,3.6,3.57,1650121753794000,488,3
18590,48.1483444,17.1606417,135.167,3.585,3.6,1650121753849000,488,3
18700,48.1483438,17.1606364,135.174,3.598,3.6,1650121753959000,488,3
18755,48.1483436,17.1606343,135.16,3.445,3.6,1650121754014000,488,3
18810,48.1483436,17.160631,135.167,3.661,3.45,1650121754069000,488,3
18865,48.1483433,17.1606287,135.175,3.562,3.66,1650121754124000,488,3
18920,48.1483427,17.1606261,135.196,3.549,3.56,1650121754179000,488,3
19030,48.148342,17.1606208,135.189,3.611,3.42,1650121754289000,488,3
19085,48.148342,17.1606183,135.165,3.582,3.61,1650121754344000,488,3
19140,48.148342,17.1606163,135.148,3.392,3.58,1650121754399000,488,3
19195,48.1483416,17.1606132,135.089,3.598,3.39,1650121754454000,488,3
19305,48.1483412,17.1606079,135.103,3.573,3.67,1650121754564000,488,3
19360,48.148341,17.1606061,135.141,3.359,3.57,1650121754619000,488,3
