Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1485938,17.1612905,143.635,0.313
3410,48.1485938,17.1612914,143.793,0.18
3740,48.1485949,17.1612923,143.772,0.05
4070,48.1485955,17.1612937,143.788,0.246
4400,48.1485957,17.1612949,143.832,0.195
4730,48.1485957,17.1612955,143.954,0.19
5060,48.1485941,17.1612966,144.108,0.469
5390,48.1485898,17.1612985,144.289,1.116
5775,48.1485842,17.1613005,144.35,1.432
6105,48.1485792,17.1613015,144.356,1.589
6435,48.1485742,17.1613054,144.255,1.762
6765,48.1485676,17.1613072,144.348,1.913
7095,48.1485609,17.1613087,144.431,2.094
7425,48.1485549,17.1613115,144.43,2.094
7755,48.148549,17.1613143,144.429,2.094
8085,48.1485431,17.1613172,144.428,2.094
8415,48.1485372,17.16132,144.427,2.094
8745,48.1485313,17.1613228,144.426,2.094
9075,48.1485253,17.1613257,144.425,2.094
9405,48.1485194,17.1613285,144.424,2.094
9735,48.1485135,17.1613313,144.423,2.094
10065,48.1485076,17.1613342,144.423,2.094
10395,48.1485007,17.1613375,144.421,2.094
10725,48.1484948,17.1613403,144.421,2.094
11110,48.1484888,17.1613432,144.42,2.094
11440,48.1484829,17.161346,144.419,2.094
11770,48.148477,17.1613488,144.418,2.094
12100,48.1484711,17.1613517,144.417,2.094
12430,48.1484733,17.1612264,147.582,3.19
12760,48.1484792,17.1612201,147.077,3.055
13090,48.1484765,17.1612089,145.522,3.033
13420,48.1484705,17.1611952,145.686,3.117
13750,48.1484654,17.1611806,145.379,3.366
14080,48.1484616,17.1611641,145.316,3.416
14410,48.1484645,17.1611478,145.058,3.151
14740,48.1484641,17.1611322,145.22,3.127
15070,48.1484632,17.1611144,145.187,3.193
15400,48.1484623,17.1611003,145.187,3.193
15785,48.1484614,17.1610862,145.187,3.193
16115,48.1484604,17.1610721,145.187,3.193
16445,48.1484595,17.161058,145.187,3.193
16775,48.1484586,17.1610439,145.187,3.193
17105,48.1484577,17.1610298,145.187,3.193
17435,48.1484567,17.1610157,145.186,3.193
17765,48.1484558,17.1610017,145.186,3.193
18095,48.1484549,17.1609876,145.186,3.193
18425,48.148454,17.1609735,145.186,3.193
18755,48.1484531,17.1609594,145.186,3.193
19085,48.1484521,17.1609453,145.186,3.193
19415,48.1484512,17.1609312,145.186,3.193
19745,48.1484503,17.1609171,145.186,3.193
20075,48.1484494,17.160903,145.185,3.193
20405,48.1484483,17.1608866,145.185,3.193
20790,48.1484474,17.1608725,145.185,3.193
21065,48.1484465,17.1608584,145.185,3.193
21450,48.1484455,17.1608443,145.185,3.193
21780,48.1484446,17.1608302,145.185,3.193
22110,48.1484437,17.1608161,145.185,3.193
22440,48.1484428,17.160802,145.184,3.193
22770,48.1484419,17.1607879,145.184,3.193
23100,48.1484705,17.1606817,145.383,4.836
23430,48.1484744,17.160669,144.603,4.472
23760,48.1484678,17.1606515,144.39,4.452
