Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
39490,48.1490709,17.1325717,129.758,4.393,4.42,1650041832194000,213,3
39545,48.1490733,17.1325812,129.731,4.497,4.51,1650041832249000,213,3
39600,48.1490762,17.1325906,129.755,4.527,4.44,1650041832304000,213,3
40095,48.1490786,17.1326,129.744,4.458,4.47,1650041832799000,213,3
40150,48.149081,17.1326095,129.75,4.517,4.46,1650041832854000,213,3
40260,48.1490836,17.1326191,129.755,4.537,4.57,1650041832964000,213,3
40315,48.1490859,17.1326284,129.745,4.479,4.45,1650041833019000,213,3
40645,48.1490883,17.1326376,129.738,4.519,4.49,1650041833349000,213,3
40755,48.149091,17.1326471,129.778,4.58,4.57,1650041833459000,213,3
40865,48.1490935,17.1326562,129.749,4.44,4.39,1650041833569000,213,3
40920,48.149096,17.1326661,129.769,4.611,4.61,1650041833624000,213,3
41360,48.1490987,17.1326756,129.774,4.555,4.55,1650041834064000,213,3
41470,48.1491007,17.1326854,129.756,4.602,4.6,1650041834174000,213,3
41525,48.1491032,17.1326951,129.747,4.621,4.6,1650041834229000,213,3
41580,48.1491054,17.1327046,129.682,4.565,4.58,1650041834284000,213,3
42020,48.1491072,17.132714,129.623,4.523,4.52,1650041834724000,213,3
42130,48.1491095,17.1327235,129.538,4.512,4.56,1650041834834000,213,3
42185,48.1491117,17.1327336,129.55,4.642,4.63,1650041834889000,213,3
42296,48.1491142,17.1327436,129.558,4.717,4.66,1650041835000000,213,3
42680,48.1491167,17.1327555,129.606,4.721,4.74,1650041835384000,213,3
42790,48.1491192,17.1327668,129.549,4.651,4.57,1650041835494000,213,3
42845,48.1491215,17.1327765,129.509,4.606,4.69,1650041835549000,213,3
42955,48.1491233,17.1327859,129.319,4.579,4.6,1650041835659000,213,3
43450,48.1491256,17.1327956,129.285,4.575,4.53,1650041836154000,213,3
43505,48.1491278,17.1328056,129.264,4.653,4.63,1650041836209000,213,3
43560,48.1491304,17.1328156,129.284,4.707,4.65,1650041836264000,213,3
43670,48.1491329,17.1328257,129.313,4.667,4.73,1650041836374000,213,3
44055,48.1491349,17.1328355,129.285,4.604,4.65,1650041836759000,213,3
44165,48.1491376,17.132845,129.28,4.541,4.55,1650041836869000,213,3
44220,48.1491396,17.1328547,129.251,4.594,4.59,1650041836924000,213,3
44275,48.1491419,17.1328645,129.268,4.645,4.56,1650041836979000,213,3
44770,48.1491439,17.1328738,129.283,4.363,4.47,1650041837474000,213,3
44825,48.1491461,17.1328836,129.334,4.494,4.5,1650041837529000,213,3
44935,48.1491482,17.1328929,129.29,4.41,4.39,1650041837639000,213,3
44990,48.1491503,17.1329027,129.389,4.402,4.42,1650041837694000,213,3
45375,48.149153,17.1329125,129.444,4.512,4.53,1650041838079000,213,3
45485,48.1491549,17.132922,129.46,4.407,4.39,1650041838189000,213,3
45540,48.1491571,17.1329316,129.497,4.486,4.44,1650041838244000,213,3
45595,48.1491594,17.1329408,129.502,4.371,4.42,1650041838299000,213,3
46035,48.1491616,17.1329503,129.538,4.403,4.41,1650041838739000,213,3
46145,48.1491638,17.1329598,129.571,4.371,4.41,1650041838849000,213,3
46200,48.149166,17.1329696,129.613,4.52,4.41,1650041838904000,213,3
46255,48.149168,17.1329789,129.629,4.373,4.36,1650041838959000,213,3
46695,48.1491706,17.1329884,129.693,4.429,4.39,1650041839399000,213,3
46805,48.1491729,17.1329978,129.724,4.383,4.43,1650041839509000,213,3
46860,48.149175,17.1330072,129.734,4.399,4.35,1650041839564000,213,3
46915,48.1491773,17.1330167,129.765,4.386,4.45,1650041839619000,213,3
47355,48.1491794,17.1330264,129.809,4.449,4.37,1650041840059000,213,3
47465,48.1491822,17.1330357,129.89,4.412,4.37,1650041840169000,213,3
47520,48.1491848,17.1330451,129.939,4.403,4.39,1650041840224000,213,3
47630,48.1491875,17.1330544,130.003,4.437,4.41,1650041840334000,213,3
48125,48.1491898,17.1330637,130.017,4.411,4.4,1650041840829000,213,3
48180,48.1491926,17.1330745,130.023,4.395,4.39,1650041840884000,213,3
48235,48.1491956,17.133085,130.056,4.237,4.32,1650041840939000,213,3
48345,48.1491983,17.1330946,130.162,4.464,4.41,1650041841049000,213,3
48730,48.1492005,17.133104,130.166,4.439,4.4,1650041841434000,213,3
48785,48.1492025,17.1331133,130.214,4.339,4.35,1650041841489000,213,3
48840,48.1492054,17.1331229,130.318,4.476,4.51,1650041841544000,213,3
48950,48.1492076,17.133132,130.308,4.387,4.37,1650041841654000,213,3
49445,48.1492103,17.133141,130.324,4.366,4.39,1650041842149000,213,3
49500,48.1492125,17.13315,130.287,4.366,4.37,1650041842204000,213,3
49555,48.1492148,17.1331595,130.305,4.414,4.4,1650041842259000,213,3
49665,48.1492171,17.133169,130.332,4.474,4.47,1650041842369000,213,3
50050,48.1492195,17.1331786,130.398,4.455,4.45,1650041842754000,189,3
50160,48.1492221,17.133188,130.461,4.437,4.45,1650041842864000,189,3
50215,48.1492249,17.1331971,130.465,4.461,4.43,1650041842919000,189,3
50270,48.1492275,17.1332064,130.477,4.515,4.44,1650041842974000,189,3
50710,48.1492301,17.1332155,130.483,4.465,4.46,1650041843414000,189,3
50820,48.1492324,17.1332248,130.45,4.467,4.52,1650041843524000,189,3
50875,48.1492349,17.1332343,130.476,4.606,4.5,1650041843579000,189,3
