Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1383128,17.0805532,142.944,4.813
1155,48.138323,17.0805036,142.941,4.845
1870,48.1383344,17.0804484,143.01,4.967
2585,48.1383467,17.0803945,143.104,4.974
3300,48.1383591,17.0803404,143.167,5.042
4400,48.1383699,17.080287,143.261,5.096
5225,48.1383814,17.0802295,143.28,5.054
5940,48.1383924,17.080179,143.36,5.09
6655,48.1384028,17.0801284,143.544,5.004
7755,48.1384133,17.0800778,143.679,5.069
8525,48.1384245,17.0800239,143.833,5.031
9240,48.1384362,17.0799662,143.916,5.031
10065,48.138447,17.0799083,144.012,5.031
11110,48.1384587,17.0798491,144.116,5.063
11880,48.1384697,17.0797951,144.297,5.013
12595,48.1384792,17.0797425,144.333,5.069
13310,48.1384881,17.0796898,144.512,5.077
14465,48.1384971,17.0796374,144.613,4.958
15240,48.1385062,17.0795791,144.671,5.009
15950,48.1385159,17.0795176,144.767,4.992
16665,48.1385242,17.0794674,144.823,4.971
17765,48.1385322,17.0794165,144.944,5.08
18535,48.1385398,17.0793576,145.058,5.089
19305,48.1385457,17.0793061,145.166,5.041
20075,48.1385529,17.0792514,145.31,5.046
21120,48.1385608,17.0791934,145.431,5.036
21890,48.1385668,17.0791332,145.456,4.978
22605,48.1385714,17.0790803,145.533,5.025
23320,48.1385767,17.0790255,145.661,5.058
24530,48.1385811,17.0789708,145.724,4.944
25190,48.1385846,17.0789155,145.917,5.002
25960,48.1385882,17.0788603,146.108,5.022
26675,48.1385927,17.0787982,146.211,5.012
27775,48.1385964,17.0787437,146.263,4.957
28545,48.1385999,17.0786888,146.235,5.054
29315,48.1386021,17.0786356,146.262,4.995
30030,48.1386035,17.0785832,146.375,4.964
31130,48.1386047,17.0785322,146.358,4.949
31900,48.1386064,17.0784759,146.352,5.072
32615,48.138608,17.0784234,146.406,4.88
33385,48.1386098,17.0783623,146.409,4.876
34430,48.1386113,17.0783089,146.416,4.82
35200,48.1386125,17.078253,146.501,4.657
35970,48.1386136,17.0782016,146.548,4.665
36685,48.1386139,17.0781509,146.592,4.577
37840,48.1386133,17.0781,146.623,4.637
38555,48.1386114,17.0780465,146.645,4.564
39270,48.1386106,17.0779969,146.595,4.578
40040,48.1386092,17.0779466,146.613,4.578
41140,48.1386086,17.0778955,146.501,4.76
41910,48.1386065,17.0778434,146.519,4.761
42680,48.1386038,17.0777941,146.529,4.809
43395,48.1386007,17.0777418,146.498,4.703
44440,48.1385979,17.0776817,146.441,4.888
45210,48.1385954,17.0776304,146.272,4.882
45980,48.1385921,17.0775746,146.161,4.876
46695,48.1385889,17.0775197,146.122,4.932
47850,48.138585,17.0774638,146.039,5.191
48565,48.13858,17.0774077,145.912,5.079
49280,48.1385747,17.0773466,145.749,5.231
50050,48.1385698,17.077289,145.636,5.205
51150,48.1385646,17.0772319,145.454,5.165
51920,48.1385588,17.0771745,145.335,5.291
52690,48.1385526,17.0771171,145.206,5.284
53405,48.138546,17.0770611,145.108,5.315
54450,48.1385384,17.0770015,145.031,5.335
55220,48.13853,17.0769398,144.885,5.354
55990,48.1385216,17.0768814,144.745,5.416
56760,48.1385138,17.0768258,144.672,5.368
57805,48.1385052,17.0767705,144.601,5.301
58575,48.1384953,17.0767138,144.504,5.341
59290,48.1384854,17.0766569,144.452,5.333
60060,48.1384741,17.0765927,144.378,5.317
61215,48.1384634,17.076532,144.29,5.426
61930,48.1384526,17.0764782,144.176,5.516
62645,48.1384405,17.0764196,144.051,5.528
63360,48.1384278,17.07636,143.969,5.744
64460,48.1384154,17.076299,143.866,5.767
65230,48.1384036,17.0762394,143.793,5.745
66000,48.1383902,17.0761734,143.69,5.819
66770,48.1383778,17.0761101,143.566,5.741
67815,48.1383659,17.0760489,143.434,5.68
68585,48.1383545,17.0759888,143.399,5.547
69300,48.1383423,17.0759274,143.373,5.253
70070,48.138331,17.07587,143.394,5.354
71225,48.138319,17.0758137,143.21,5.384
71940,48.1383073,17.0757568,143.125,5.374
72655,48.138296,17.0756995,143.025,5.33
73370,48.1382844,17.0756426,142.985,5.398
74470,48.1382729,17.0755868,142.946,5.233
75295,48.1382598,17.0755275,142.891,5.203
76010,48.1382472,17.075474,142.804,5.057
76725,48.1382365,17.0754211,142.781,4.953
77825,48.1382266,17.0753703,142.765,4.653
78595,48.1382174,17.0753198,142.728,4.751
79310,48.1382079,17.0752683,142.668,4.804
80135,48.1381973,17.0752123,142.568,4.902
81125,48.1381869,17.0751598,142.508,4.959
81895,48.1381768,17.0751077,142.492,4.823
82665,48.1381665,17.0750572,142.517,4.624
83325,48.138156,17.0750094,142.388,4.656
84590,48.1381462,17.0749645,142.291,4.194
85470,48.1381343,17.0749218,142.139,3.892
86130,48.1381179,17.0748884,142,3.79
86680,48.1380957,17.0748675,141.801,3.812
87780,48.1380642,17.0748591,141.7,4.072
88660,48.138033,17.0748544,141.65,4.278
89375,48.1379996,17.074853,141.652,4.521
90090,48.1379635,17.0748497,141.625,4.902
91135,48.1379264,17.0748441,142.336,4.573
91960,48.1378924,17.0748406,142.919,4.224
92675,48.1378589,17.0748381,143.636,3.871
93500,48.1378291,17.0748338,144.139,3.755
94710,48.1378009,17.0748302,144.799,3.378
95425,48.1377761,17.0748275,145.245,3.2
96085,48.1377516,17.0748255,145.853,3.039
96800,48.1377295,17.074825,146.502,2.73
97515,48.1377115,17.0748253,146.771,2.202
98065,48.1376983,17.0748257,146.91,1.862
98835,48.1376888,17.0748209,146.887,1.415
99495,48.1376823,17.0748079,146.842,1.468
100650,48.1376842,17.074793,146.414,1.408
101475,48.1376917,17.0747822,146.172,1.643
102190,48.1377022,17.0747739,146.048,1.819
102850,48.1377168,17.0747728,146.077,2.412
103840,48.137733,17.0747747,146.019,2.256
104225,48.1377507,17.0747742,145.833,2.776
104720,48.1377681,17.0747755,145.601,2.405
105600,48.1377873,17.0747752,145.564,2.583
106645,48.1378048,17.0747744,145.556,2.485
107250,48.13782,17.074776,145.644,2.438
107910,48.1378375,17.0747752,145.839,2.392
108625,48.1378467,17.0747751,145.799,2.188
109395,48.1378621,17.0747784,145.894,2.264
109945,48.13788,17.0747792,146.179,2.336
110550,48.1378931,17.0747717,145.899,2.066
111320,48.1379011,17.0747568,145.753,2.054
112420,48.1379061,17.0747416,145.459,1.661
113245,48.1379133,17.0747274,145.055,1.908
113905,48.1379267,17.0747176,144.913,2.408
114400,48.1379472,17.074715,144.791,2.67
115335,48.1379672,17.0747227,145.259,2.79
116050,48.1379904,17.0747324,145.522,3.068
116820,48.1380123,17.0747363,145.748,2.926
117260,48.1380302,17.0747392,145.881,2.588
117865,48.1380398,17.0747396,145.859,2.449
118800,48.1380536,17.0747384,145.659,2.015
119460,48.1380657,17.074747,145.931,1.925
120230,48.1380799,17.0747416,145.569,1.874
121165,48.1380931,17.0747416,145.368,1.893
121880,48.1381016,17.0747482,145.549,1.784
122540,48.138111,17.0747505,145.48,1.621
123310,48.1381225,17.0747474,145.311,1.696
124355,48.1381334,17.0747469,145.561,1.805
125015,48.1381505,17.074755,145.752,2.129
125840,48.1381688,17.0747647,146.225,2.471
126555,48.1381895,17.074757,145.31,2.523
127655,48.1382076,17.0747585,145.415,2.863
128370,48.1382305,17.0747623,145.661,3.038
129030,48.1382524,17.0747615,145.661,2.861
129800,48.1382766,17.0747697,145.582,2.991
131065,48.1382985,17.074774,145.114,2.853
131835,48.1383268,17.0747873,144.945,3.533
132605,48.1383512,17.074803,145.805,3.102
133265,48.1383757,17.0748118,145.979,3.273
134310,48.1384021,17.0748233,145.877,3.415
135080,48.1384287,17.0748244,145.711,3.469
135850,48.1384561,17.074831,145.794,3.509
136620,48.1384855,17.074833,145.715,3.741
137665,48.1385135,17.0748442,145.952,3.433
138435,48.1385448,17.0748462,143.984,4.019
139205,48.1385747,17.074847,144.012,3.837
139975,48.1385998,17.0748554,144.328,3.523
141020,48.1386213,17.0748596,144.859,2.842
141735,48.1386399,17.0748543,144.474,2.525
142505,48.1386615,17.0748535,144.657,2.731
143275,48.1386885,17.0748451,143.522,3.038
144210,48.138711,17.0748364,142.673,3.081
144980,48.1387305,17.0748242,141.566,2.716
145695,48.1387499,17.0748227,140.443,2.464
146520,48.1387812,17.0748299,139.452,3.477
147565,48.138812,17.0748224,138.364,3.804
148280,48.1388457,17.0748332,138.122,4.034
149050,48.1388749,17.0748548,139.272,3.847
149820,48.1389022,17.0748603,139.074,3.636
150920,48.1389314,17.0748708,139.418,3.605
151635,48.1389614,17.0748721,138.965,3.814
152405,48.1389893,17.0748894,140.02,3.679
153120,48.1390297,17.0749081,141.84,4.173
154275,48.1390628,17.0749261,143.609,3.976
154990,48.1390953,17.0749326,143.708,4.16
155760,48.1391294,17.0749397,144.045,4.258
156420,48.1391613,17.0749571,144.494,4.291
157575,48.1391981,17.0749683,144.712,4.405
158290,48.1392307,17.0749742,145.158,4.076
159115,48.1392589,17.0749756,144.952,3.747
159775,48.1392914,17.0749866,145.128,3.946
160875,48.1393178,17.0749872,144.491,3.772
161645,48.1393513,17.074993,144.521,3.851
162360,48.1393842,17.0750007,145.499,3.69
163130,48.1394152,17.0750051,145.391,3.893
164230,48.1394496,17.0750111,145.212,4.152
165000,48.1394841,17.0750156,145.056,4.158
165715,48.139519,17.0750316,145.315,4.217
166485,48.1395521,17.075052,146.903,4.036
167530,48.1395773,17.0750656,147.524,3.264
168355,48.1396033,17.0750672,147.018,3.028
169070,48.1396302,17.0750763,147.147,3.375
169840,48.1396667,17.0750929,148.056,4.113
170885,48.1396887,17.0751177,148.665,3.534
171655,48.1397204,17.0751242,149.488,3.635
172425,48.139758,17.075137,149.533,4.284
173195,48.1397902,17.0751532,148.946,4.217
174295,48.13982,17.0751672,148.701,4.146
175010,48.1398518,17.0751719,147.866,4.127
175725,48.1398799,17.075161,146.04,3.903
176495,48.1399097,17.075164,145.186,3.978
177650,48.1399473,17.0751707,145.333,4.199
178310,48.1399784,17.0751758,144.871,4.062
179080,48.1400104,17.0751817,144.456,4
179795,48.1400428,17.075189,144.389,3.972
180895,48.1400801,17.0752006,143.937,4.164
181665,48.1401162,17.0752042,143.444,4.404
182435,48.1401527,17.0752121,143.474,4.215
183150,48.1401962,17.075221,144.624,4.323
184250,48.1402342,17.0752253,144.962,4.472
185020,48.1402741,17.0752337,145.239,4.549
185735,48.1403151,17.0752452,145.857,4.6
186450,48.140359,17.0752582,146.854,4.724
187605,48.1404042,17.0752653,147.819,4.772
188375,48.1404485,17.0752709,148.395,4.793
189090,48.1404864,17.0752722,148.591,4.697
189805,48.1405259,17.0752796,148.871,4.789
190905,48.1405629,17.07529,149.023,4.777
191730,48.1406019,17.0753016,149.523,4.764
