Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.0795259,17.1581049,128.784,1.731
385,48.0795311,17.1580992,128.793,1.381
825,48.0795354,17.1580947,128.853,1.043
1210,48.0795366,17.1580903,128.756,0.832
1595,48.0795393,17.1580869,128.765,0.58
2035,48.0795418,17.1580834,128.707,0.4
2420,48.0795442,17.158082,128.504,0.381
2805,48.0795465,17.1580817,128.455,0.103
3190,48.0795485,17.1580814,128.42,0.251
3630,48.0795511,17.1580819,128.435,0.045
4015,48.0795537,17.1580825,128.494,0.101
4400,48.0795559,17.1580826,128.541,0.032
4785,48.0795575,17.1580824,128.535,0.063
5225,48.0795599,17.1580821,128.583,0.031
5610,48.0795615,17.1580823,128.564,0.015
5995,48.0795631,17.1580825,128.552,0.026
6380,48.0795644,17.1580823,128.573,0.045
6820,48.079566,17.1580826,128.536,0.067
7205,48.0795671,17.1580824,128.52,0.024
7590,48.0795682,17.1580823,128.462,0.037
8030,48.0795689,17.1580822,128.396,0.056
8420,48.0795697,17.1580821,128.346,0.029
8800,48.0795706,17.1580821,128.308,0.041
9185,48.0795717,17.1580823,128.259,0.028
9625,48.0795729,17.1580822,128.237,0.054
10010,48.079574,17.1580824,128.194,0.023
10395,48.079575,17.1580828,128.117,0.038
10780,48.079576,17.1580827,128.077,0.033
11220,48.0795769,17.1580829,128.023,0.014
11605,48.0795778,17.1580831,127.969,0.041
11990,48.0795789,17.1580829,127.956,0.04
12430,48.0795799,17.1580828,127.922,0.02
12815,48.0795811,17.1580831,127.864,0.028
13200,48.0795821,17.1580832,127.832,0.006
13640,48.079583,17.1580835,127.783,0.022
14025,48.0795841,17.1580837,127.74,0.032
14410,48.0795848,17.1580839,127.684,0.027
14795,48.0795856,17.1580839,127.667,0.016
15180,48.0795864,17.1580841,127.641,0.012
15620,48.0795873,17.1580843,127.59,0.012
16005,48.079588,17.1580845,127.578,0.033
16390,48.0795888,17.1580847,127.55,0.051
16830,48.0795894,17.1580848,127.549,0.023
17215,48.0795899,17.1580849,127.533,0.049
17600,48.0795906,17.1580851,127.512,0.016
17985,48.0795913,17.1580852,127.517,0.025
18425,48.079592,17.1580855,127.489,0.035
18810,48.0795926,17.1580856,127.49,0.03
19195,48.0795933,17.1580857,127.485,0.026
19635,48.079594,17.1580857,127.497,0.012
20020,48.0795947,17.1580858,127.488,0.013
20405,48.0795952,17.158086,127.452,0.023
20790,48.0795956,17.1580863,127.41,0.044
21230,48.0795961,17.1580865,127.36,0.044
21615,48.079597,17.1580868,127.309,0.068
22000,48.0795975,17.1580871,127.235,0.054
22385,48.0795975,17.1580869,127.238,0.054
22825,48.0795983,17.158087,127.232,0.082
23210,48.079599,17.1580872,127.24,0.049
23595,48.0795999,17.1580878,127.205,0.156
24035,48.0796021,17.1580877,127.19,0.609
24420,48.0796048,17.1580872,127.172,0.555
24805,48.0796077,17.1580872,127.187,0.559
25190,48.0796108,17.1580878,127.084,0.492
25630,48.0796118,17.1580885,127.074,0.118
26015,48.079612,17.158089,127.016,0.14
26400,48.0796122,17.1580892,127.013,0.169
26785,48.079613,17.1580896,126.961,0.043
27225,48.0796136,17.1580894,126.911,0.123
27610,48.079614,17.1580888,126.896,0.094
27995,48.0796143,17.158089,126.879,0.079
28380,48.0796149,17.1580893,126.915,0.018
28820,48.0796163,17.1580899,126.996,0.203
29205,48.0796195,17.1580903,126.962,0.95
29590,48.0796234,17.1580908,126.939,0.917
30030,48.0796278,17.1580928,126.984,1.04
30420,48.0796316,17.1580943,127.008,0.883
30800,48.0796353,17.1580981,126.845,1.353
31185,48.0796374,17.1581014,126.791,0.732
31625,48.0796396,17.1581063,126.703,0.83
32010,48.0796412,17.1581104,126.503,0.864
32395,48.0796431,17.1581156,126.458,1.153
32835,48.0796459,17.1581206,126.445,0.87
33220,48.0796487,17.1581251,126.278,1
33605,48.0796516,17.1581319,126.285,1.396
33990,48.0796543,17.1581392,126.215,1.378
34430,48.0796574,17.1581463,126.137,1.381
34815,48.0796596,17.1581508,126.032,0.833
35200,48.0796625,17.1581563,126.03,1.229
35585,48.0796657,17.1581634,125.958,1.635
36025,48.0796704,17.1581708,125.917,1.706
36410,48.0796763,17.1581759,125.931,1.639
36795,48.0796814,17.1581798,125.914,1.433
37235,48.0796882,17.1581843,125.913,1.848
37620,48.0796967,17.1581898,126.172,2.139
38005,48.0797045,17.1581937,126.101,2.277
38390,48.0797124,17.1581979,126.183,2.212
38830,48.0797213,17.1582024,126.103,2.183
39215,48.0797285,17.1582094,126.044,2.455
39600,48.0797362,17.1582151,126.01,2.381
39985,48.0797443,17.1582192,125.982,2.342
40425,48.0797535,17.1582249,126.049,2.378
40810,48.079763,17.1582254,126.157,2.468
41195,48.079772,17.1582253,126.121,2.308
41580,48.0797796,17.1582234,126.252,1.993
42020,48.0797895,17.1582235,126.411,2.257
42405,48.079799,17.1582253,126.637,2.294
42790,48.079808,17.158228,126.865,2.44
43230,48.0798195,17.1582337,126.729,2.868
43615,48.0798294,17.1582358,126.935,2.749
44000,48.0798397,17.1582397,127.074,2.879
44385,48.0798493,17.1582458,126.948,2.861
44825,48.0798613,17.1582515,126.919,2.876
45210,48.0798713,17.1582565,126.926,2.908
45595,48.0798828,17.15826,127.043,3.079
46035,48.0798944,17.1582635,127.112,3.153
46420,48.0799077,17.1582682,127.172,3.22
46805,48.0799197,17.1582705,127.267,3.284
47190,48.0799309,17.1582738,127.359,3.189
47630,48.0799439,17.1582773,127.492,3.226
48015,48.0799556,17.1582793,127.447,3.221
48400,48.0799676,17.1582824,127.643,3.324
48785,48.079979,17.1582856,127.667,3.243
49225,48.0799922,17.1582888,127.663,3.218
49610,48.0800041,17.1582911,127.546,3.318
49995,48.0800151,17.158294,127.609,3.042
50435,48.0800269,17.1582965,127.68,3.204
50820,48.08004,17.1582994,127.862,3.239
51205,48.080051,17.158302,128.021,3.033
51590,48.0800627,17.1583048,127.986,3.198
52030,48.0800754,17.1583066,128.081,3.067
52420,48.0800875,17.1583096,128.154,3.32
52800,48.0800997,17.1583124,128.152,3.464
53185,48.0801109,17.1583171,128.24,3.315
53625,48.0801233,17.1583216,128.402,3.107
54010,48.080136,17.1583237,128.556,3.271
54395,48.0801474,17.1583247,128.701,3.061
54835,48.0801582,17.1583245,128.838,2.955
55220,48.0801703,17.1583255,128.702,2.891
55605,48.080182,17.1583283,128.768,3.172
55990,48.0801923,17.1583324,128.901,2.963
56430,48.0802018,17.1583378,128.696,2.895
56815,48.0802148,17.1583437,128.706,3.285
57200,48.080227,17.1583496,128.794,3.556
57585,48.0802384,17.1583561,128.82,3.39
58025,48.0802525,17.1583632,128.807,3.564
58410,48.0802646,17.1583691,128.899,3.482
58795,48.0802765,17.1583745,129.035,3.333
59180,48.0802885,17.1583802,129.092,3.328
59620,48.080302,17.1583869,128.786,3.27
60005,48.0803141,17.1583934,128.72,3.416
60390,48.080326,17.1583992,128.819,3.37
60830,48.0803378,17.1584052,128.832,3.323
61215,48.0803509,17.1584123,128.996,3.339
61600,48.080363,17.1584165,129.042,3.257
61985,48.0803743,17.1584216,129.112,3.186
62425,48.080386,17.1584292,129.211,3.098
62810,48.0803965,17.1584346,129.257,3.097
63195,48.0804071,17.1584401,129.33,3.047
63635,48.0804178,17.1584452,129.419,3.063
64020,48.08043,17.1584507,129.481,3.084
64405,48.0804412,17.1584563,129.397,3.152
64790,48.0804523,17.1584606,129.467,3.149
65230,48.0804632,17.1584648,129.558,3.167
65615,48.0804735,17.1584703,129.685,2.698
66000,48.0804829,17.158476,129.849,2.885
66440,48.0804931,17.158483,129.778,3.112
66825,48.080504,17.1584876,129.871,2.776
67210,48.080515,17.1584888,129.728,3.066
67595,48.0805253,17.1584873,129.564,2.909
68035,48.0805347,17.1584857,129.58,2.805
68420,48.0805456,17.1584859,129.64,2.755
68805,48.0805543,17.1584889,129.515,2.367
69190,48.080563,17.1584949,129.296,2.599
69630,48.0805706,17.1585029,128.977,2.221
70015,48.0805773,17.1585127,128.574,2.551
70400,48.0805842,17.158523,128.541,2.73
70840,48.0805902,17.1585351,128.388,2.836
71225,48.0805975,17.1585488,128.007,2.88
71610,48.0806027,17.158561,127.845,2.794
71995,48.0806096,17.1585731,127.801,2.987
72435,48.0806155,17.1585849,127.718,2.669
72820,48.0806232,17.1585965,127.351,2.558
73205,48.0806293,17.1586079,127.39,2.271
73590,48.0806373,17.1586168,127.263,2.613
74030,48.0806444,17.158629,126.834,2.504
74420,48.0806527,17.1586387,126.45,2.769
74800,48.0806619,17.1586507,126.348,3.198
75185,48.080671,17.1586617,126.278,3.028
75625,48.0806822,17.1586702,125.922,2.937
76010,48.0806932,17.158676,125.747,3.06
76395,48.0807042,17.1586835,125.637,3.087
76780,48.0807152,17.1586909,125.574,3.216
77220,48.0807264,17.1587015,125.429,3.205
77605,48.0807354,17.1587106,125.261,2.886
77990,48.0807419,17.1587204,124.853,2.328
78430,48.0807483,17.1587297,124.171,2.48
78815,48.0807544,17.1587406,123.824,2.362
79200,48.0807605,17.1587511,124.046,2.016
79585,48.0807633,17.1587594,123.76,1.761
80025,48.0807706,17.1587699,123.524,2.316
80410,48.0807788,17.1587796,123.533,2.688
80795,48.0807865,17.158791,123.456,2.736
81180,48.0807957,17.1588039,123.412,3.117
81620,48.0808065,17.1588169,123.329,3.279
82005,48.0808158,17.1588281,123.339,3.133
82390,48.0808222,17.1588385,123.323,2.321
82830,48.0808289,17.1588479,123.154,2.365
83215,48.0808364,17.1588568,122.864,2.216
83600,48.0808435,17.1588657,122.644,2.37
83985,48.0808501,17.1588753,122.522,2.49
84425,48.0808589,17.1588838,122.404,2.126
84810,48.080866,17.1588913,122.183,1.983
85195,48.0808745,17.1588947,121.891,2.085
85580,48.0808822,17.1588986,121.611,2.137
86020,48.0808934,17.1588973,121.582,2.524
86405,48.0809017,17.158896,121.499,2.247
86790,48.0809102,17.1588897,121.295,2.548
87175,48.08092,17.1588834,121.055,2.777
87615,48.0809286,17.1588768,121.136,2.675
88000,48.0809378,17.15887,121.06,2.931
88385,48.0809478,17.158862,120.957,3.134
88825,48.0809568,17.1588503,120.633,3.066
89210,48.0809655,17.1588413,120.193,3.105
89595,48.0809746,17.1588297,120.238,3.134
