Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
402160,48.0708201,17.164768,78.506,3.637,3.77,1650295051789000,190,3
402270,48.0708175,17.1647618,78.759,3.792,3.89,1650295051899000,190,3
402325,48.0708156,17.1647606,78.977,3.547,3.89,1650295051954000,190,3
402435,48.0708122,17.1647562,79.143,3.53,3.79,1650295052064000,266,3
402490,48.0708106,17.1647545,79.128,3.482,3.62,1650295052119000,266,3
402600,48.0708068,17.1647515,79.192,3.496,3.58,1650295052229000,266,3
402655,48.0708054,17.1647508,79.191,3.2,3.59,1650295052284000,266,3
402710,48.0708034,17.1647488,79.259,3.436,3.3,1650295052339000,266,3
402820,48.0708007,17.1647448,79.381,3.336,3.52,1650295052449000,266,3
402875,48.0707992,17.1647422,79.36,3.504,3.42,1650295052504000,266,3
402985,48.0707957,17.1647396,79.358,3.347,3.59,1650295052614000,158,3
403040,48.0707937,17.1647395,79.425,3.095,3.43,1650295052669000,158,3
403150,48.0707901,17.1647369,79.396,3.281,3.29,1650295052779000,158,3
403205,48.0707887,17.164735,79.373,3.319,3.36,1650295052834000,158,3
403315,48.0707851,17.164732,79.437,3.356,3.5,1650295052944000,158,3
403371,48.0707836,17.1647307,79.397,3.269,3.43,1650295053000000,158,3
403480,48.0707821,17.164728,79.464,3.34,3.35,1650295053109000,158,3
403535,48.0707794,17.164723,79.479,3.407,3.53,1650295053164000,154,3
403590,48.070778,17.1647206,79.677,3.335,3.48,1650295053219000,154,3
403700,48.0707752,17.1647161,79.843,3.341,3.22,1650295053329000,154,3
403755,48.0707746,17.1647122,79.93,3.496,3.4,1650295053384000,154,3
403865,48.0707723,17.1647065,80.327,3.475,3.45,1650295053494000,154,3
403920,48.0707702,17.1647048,80.597,3.383,3.52,1650295053549000,154,3
404030,48.0707682,17.1646995,80.591,3.513,3.5,1650295053659000,154,3
404085,48.0707672,17.1646973,80.698,3.39,3.55,1650295053714000,154,3
404195,48.0707642,17.1646931,80.844,3.467,3.44,1650295053824000,154,3
404250,48.0707629,17.1646906,80.884,3.542,3.5,1650295053879000,154,3
404305,48.0707613,17.1646858,80.787,3.527,3.58,1650295053934000,154,3
