Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.0935296,17.1524412,135.801,4.782
385,48.0935451,17.1524322,135.786,4.763
770,48.0935629,17.1524222,135.742,4.815
1210,48.0935781,17.1524135,135.735,4.657
1595,48.0935932,17.1524056,135.664,4.606
1980,48.0936084,17.1523976,135.612,4.618
2420,48.0936256,17.1523882,135.56,4.653
2805,48.0936407,17.1523805,135.522,4.561
3245,48.0936559,17.1523724,135.477,4.628
3630,48.0936709,17.1523643,135.518,4.585
4015,48.0936881,17.1523545,135.519,4.63
4400,48.0937026,17.1523454,135.466,4.538
4785,48.0937171,17.1523367,135.467,4.478
5225,48.0937342,17.1523275,135.518,4.6
5610,48.0937488,17.1523186,135.508,4.491
5995,48.0937634,17.1523102,135.531,4.507
6380,48.0937782,17.152302,135.485,4.573
6820,48.093795,17.152293,135.579,4.509
7205,48.0938097,17.1522846,135.593,4.585
7590,48.0938245,17.152277,135.587,4.514
8030,48.0938391,17.1522693,135.55,4.423
8415,48.0938556,17.1522607,135.589,4.375
8800,48.0938698,17.152253,135.606,4.302
9185,48.0938836,17.1522447,135.555,4.326
9625,48.0938996,17.152236,135.542,4.308
10010,48.0939136,17.1522284,135.514,4.326
10395,48.0939276,17.1522199,135.517,4.433
10780,48.0939412,17.1522115,135.457,4.327
11220,48.0939569,17.1522021,135.432,4.261
11605,48.0939709,17.152194,135.418,4.344
11990,48.0939847,17.1521855,135.385,4.375
12375,48.0939989,17.1521777,135.38,4.418
12815,48.0940151,17.1521688,135.302,4.417
13200,48.0940294,17.1521604,135.286,4.427
13640,48.0940436,17.1521529,135.31,4.3
13970,48.094058,17.1521458,135.266,4.455
14410,48.0940743,17.1521364,135.298,4.396
14795,48.0940887,17.1521285,135.346,4.467
15180,48.094105,17.1521198,135.327,4.419
15620,48.094119,17.1521111,135.335,4.432
16005,48.0941331,17.1521023,135.308,4.457
16390,48.094149,17.1520924,135.277,4.367
16775,48.0941628,17.1520845,135.276,4.284
17215,48.094177,17.1520766,135.278,4.42
17600,48.0941912,17.1520691,135.271,4.375
17985,48.0942052,17.1520611,135.267,4.297
18425,48.0942195,17.1520534,135.219,4.36
18810,48.0942362,17.1520456,135.241,4.442
19195,48.0942506,17.1520382,135.24,4.435
19580,48.0942651,17.1520307,135.199,4.442
20020,48.094282,17.1520227,135.236,4.496
20405,48.0942965,17.1520143,135.253,4.464
20790,48.0943114,17.1520068,135.272,4.449
21175,48.0943262,17.1519987,135.313,4.561
21615,48.0943426,17.1519887,135.32,4.467
22000,48.094357,17.1519801,135.36,4.486
22385,48.0943714,17.1519715,135.335,4.51
22770,48.0943857,17.1519628,135.283,4.429
23210,48.0944026,17.1519534,135.269,4.499
23595,48.0944175,17.1519457,135.267,4.556
24035,48.0944321,17.1519371,135.249,4.503
24420,48.0944491,17.1519275,135.223,4.588
24805,48.0944639,17.15192,135.202,4.524
25190,48.0944786,17.1519119,135.198,4.517
25630,48.0944934,17.1519033,135.204,4.552
26015,48.0945104,17.151894,135.189,4.618
26400,48.0945251,17.1518849,135.181,4.638
26785,48.0945399,17.151876,135.163,4.621
27225,48.0945571,17.1518663,135.147,4.814
27610,48.0945718,17.1518572,135.179,4.611
27995,48.0945868,17.1518486,135.189,4.627
