Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.0835742,17.1579654,138.292,5.154
385,48.0835552,17.1579763,138.303,5.169
770,48.0835384,17.1579855,138.328,5.13
1155,48.0835217,17.1579942,138.279,5.177
1595,48.0835024,17.158004,138.288,5.12
1980,48.0834852,17.1580131,138.301,5.192
2365,48.0834683,17.1580224,138.304,5.163
2750,48.0834516,17.1580318,138.268,5.241
3190,48.0834325,17.1580422,138.24,5.185
3575,48.0834159,17.1580513,138.212,5.134
3960,48.0833993,17.1580604,138.201,5.125
4400,48.0833826,17.158069,138.137,5.163
4785,48.0833637,17.1580793,138.07,5.126
5170,48.0833473,17.1580882,137.981,5.117
5555,48.0833287,17.1580989,137.924,5.02
5995,48.0833122,17.1581081,137.856,5.047
6380,48.0832959,17.1581168,137.778,5.048
6765,48.0832797,17.1581258,137.791,4.985
7150,48.0832636,17.1581353,137.757,5.084
7590,48.0832451,17.1581461,137.726,5.05
7975,48.0832288,17.1581557,137.737,5.051
8415,48.0832125,17.1581646,137.749,5.05
8800,48.0831962,17.1581735,137.69,5.04
9185,48.0831773,17.1581837,137.767,5.082
9570,48.0831606,17.1581924,137.768,5.123
9955,48.083144,17.1582007,137.721,5.132
10395,48.083125,17.1582113,137.706,5.19
10780,48.0831084,17.1582205,137.694,5.175
11165,48.0830919,17.1582298,137.624,5.183
11605,48.0830754,17.1582392,137.611,5.159
11990,48.0830565,17.15825,137.574,5.149
12375,48.0830401,17.1582599,137.55,5.166
12760,48.0830235,17.1582691,137.508,5.172
13145,48.083007,17.158278,137.449,5.145
13585,48.0829881,17.1582888,137.426,5.145
13970,48.0829717,17.1582981,137.399,5.052
14410,48.0829553,17.1583073,137.384,5.089
14795,48.0829365,17.1583182,137.364,5.123
15180,48.0829202,17.1583271,137.3,5.093
15565,48.0829037,17.1583362,137.296,5.069
16005,48.0828872,17.1583454,137.261,5.221
16390,48.0828685,17.1583557,137.26,5.061
