Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1492776,17.1343396,140.163,0.087
385,48.1492773,17.13434,140.255,0.128
825,48.1492772,17.1343402,140.266,0.117
1210,48.149277,17.1343406,140.235,0.039
1650,48.1492767,17.1343408,140.197,0.119
1980,48.1492763,17.1343407,140.133,0.145
2420,48.1492763,17.1343404,140.176,0.058
2805,48.1492763,17.1343404,140.188,0.003
3190,48.149276,17.1343407,140.16,0.061
3630,48.1492759,17.1343409,140.162,0.061
4015,48.149276,17.134341,140.203,0.025
4400,48.149276,17.1343417,140.169,0.12
4785,48.1492759,17.1343426,140.159,0.105
5225,48.1492758,17.1343442,140.156,0.234
5610,48.1492757,17.1343466,140.159,0.382
5995,48.1492749,17.1343515,140.135,0.895
6435,48.1492732,17.134359,140.142,1.609
6820,48.1492726,17.1343675,140.267,1.615
7205,48.1492714,17.1343767,140.17,1.733
7590,48.1492717,17.1343879,140.223,1.933
7975,48.1492731,17.1343992,140.248,2.2
8415,48.1492746,17.1344098,140.168,2.095
8800,48.1492774,17.1344212,140.121,2.433
9185,48.1492809,17.1344357,140.022,2.539
9625,48.1492851,17.1344487,140.022,2.732
10010,48.149291,17.1344617,139.951,3.127
10395,48.1492974,17.1344747,139.791,3.187
10780,48.1493038,17.1344906,139.67,3.195
11220,48.1493091,17.134505,139.639,3.183
11605,48.1493135,17.1345199,139.601,3.057
11990,48.149316,17.1345389,139.45,3.235
12430,48.1493171,17.1345556,139.439,3.225
12815,48.1493164,17.1345724,139.505,3.172
13200,48.1493139,17.13459,139.536,3.303
13585,48.1493093,17.1346089,139.554,3.493
14025,48.1493062,17.1346271,139.596,3.65
14410,48.1493032,17.1346447,139.632,3.567
14795,48.1492994,17.1346633,139.689,3.819
15235,48.1492957,17.134684,139.767,3.72
15620,48.1492906,17.1347017,139.81,3.697
16005,48.1492861,17.134719,139.867,3.66
16390,48.1492806,17.1347406,139.913,3.749
16830,48.1492765,17.1347595,139.978,3.854
17215,48.1492713,17.1347781,139.897,3.802
17600,48.1492666,17.1347973,139.924,4.004
17985,48.1492617,17.1348189,139.964,3.927
18425,48.1492557,17.1348378,139.793,3.907
18810,48.1492502,17.1348569,139.753,3.94
19195,48.1492432,17.1348796,139.885,3.926
19580,48.1492366,17.1348996,140.022,3.879
20020,48.1492314,17.134918,139.966,3.85
20405,48.1492261,17.1349362,139.85,3.776
20790,48.1492201,17.1349573,139.624,3.909
21230,48.1492148,17.1349754,139.364,3.797
21615,48.1492098,17.1349926,139.123,3.742
22000,48.1492054,17.13501,139.043,3.763
22385,48.1492,17.1350288,139.024,3.422
22825,48.1491962,17.1350447,139.072,3.319
23210,48.1491933,17.1350605,139.207,3.147
23650,48.1491893,17.1350762,139.312,3.381
24035,48.1491849,17.1350946,139.385,3.495
24420,48.1491812,17.1351105,139.46,3.298
24805,48.149176,17.135126,139.259,3.212
25190,48.1491752,17.1351451,139.596,3.286
25630,48.1491803,17.1351621,140.416,3.198
26015,48.1491787,17.1351787,140.612,3.32
26400,48.1491744,17.1351948,140.573,3.322
26785,48.1491726,17.1352145,140.966,3.482
27225,48.1491686,17.1352319,140.878,3.554
27610,48.1491636,17.1352486,140.655,3.222
27995,48.149158,17.1352691,140.469,3.677
28435,48.1491531,17.1352869,140.338,3.56
28820,48.1491477,17.1353051,140.138,3.69
29205,48.149143,17.1353232,140.011,3.471
29590,48.1491379,17.1353442,139.95,3.612
30030,48.1491335,17.1353622,139.868,3.543
30415,48.1491284,17.1353796,139.776,3.586
30800,48.1491244,17.1353966,139.829,3.473
31240,48.1491193,17.1354165,139.775,3.553
31625,48.1491147,17.1354338,139.665,3.528
32010,48.1491109,17.1354509,139.611,3.494
32395,48.1491067,17.1354682,139.574,3.057
32835,48.1491053,17.1354829,139.626,2.796
33220,48.1491041,17.135496,139.696,2.369
33605,48.1491044,17.1355061,139.856,2.113
33990,48.1491065,17.1355198,139.926,2.219
34430,48.1491065,17.1355297,139.925,1.997
34815,48.14911,17.135537,139.795,1.668
35200,48.1491144,17.1355416,139.716,1.625
35585,48.1491223,17.1355474,139.601,2.215
36025,48.1491317,17.1355519,139.783,2.46
36410,48.149141,17.1355581,139.818,2.793
36795,48.1491515,17.1355671,140.465,2.49
37180,48.149161,17.1355722,140.21,2.893
37620,48.1491718,17.1355776,140.27,3.125
38005,48.1491834,17.1355841,140.421,3.337
38390,48.1491944,17.1355908,140.435,3.081
38830,48.1492044,17.1355974,140.446,3.206
39215,48.149215,17.1356041,140.441,3.242
39655,48.149225,17.1356126,140.11,2.929
39985,48.1492328,17.1356191,139.516,3.073
40425,48.1492492,17.1356244,140.364,3.42
40810,48.1492624,17.1356302,140.857,3.369
41195,48.1492746,17.1356357,140.99,3.421
41635,48.1492882,17.1356418,141.067,3.532
42020,48.1492996,17.1356473,140.932,3.583
42405,48.1493122,17.1356534,141.097,3.596
42790,48.1493262,17.1356597,141.207,3.551
43230,48.1493382,17.135665,141.108,3.696
43615,48.1493504,17.1356693,141.059,3.638
44000,48.1493625,17.1356742,141.01,3.816
44385,48.149376,17.1356802,140.874,3.743
44825,48.1493882,17.1356834,140.864,3.611
45210,48.1493999,17.1356873,140.774,3.668
45595,48.1494147,17.1356892,140.887,3.669
45980,48.1494232,17.1356957,140.826,2.537
46420,48.1494331,17.1357004,140.248,2.907
46805,48.1494438,17.1357076,140.213,3.352
47190,48.149456,17.1357174,140.116,3.431
47630,48.1494647,17.1357277,140.104,3.095
48015,48.1494731,17.1357377,139.677,3.044
48400,48.1494809,17.1357502,139.157,3.343
48785,48.14949,17.1357669,138.984,3.452
49225,48.1494981,17.1357821,138.751,3.694
49610,48.1495042,17.135798,138.657,3.596
49995,48.1495092,17.1358148,138.308,3.751
50381,48.1495187,17.1358333,138.242,3.732
50820,48.1495308,17.1358458,138.01,4.032
51205,48.1495392,17.1358639,137.768,4.097
51590,48.1495494,17.1358839,137.648,4.247
52030,48.1495602,17.1358987,137.938,4.219
52415,48.1495709,17.1359143,137.659,4.288
52800,48.1495813,17.1359316,137.792,4.548
53185,48.1495933,17.1359526,137.926,4.6
53625,48.1496032,17.1359698,137.754,4.502
54010,48.1496122,17.1359867,137.461,4.133
54395,48.1496223,17.1360078,137.155,4.454
54835,48.1496316,17.136026,137.088,4.411
55220,48.1496414,17.1360442,137.084,4.511
55605,48.149652,17.1360621,137.192,4.534
55990,48.1496623,17.1360829,136.943,4.528
56430,48.1496711,17.1361003,136.935,4.329
56815,48.1496822,17.136117,136.804,4.292
57200,48.1496935,17.1361357,136.757,4.795
57585,48.149707,17.1361578,136.503,5.068
58025,48.1497178,17.1361752,136.446,4.728
58410,48.1497255,17.1361936,136.046,4.592
58795,48.1497361,17.1362122,135.575,4.216
59235,48.1497456,17.1362296,135.385,4.3
59620,48.1497511,17.1362431,135.15,3.093
60005,48.1497555,17.1362599,134.923,3.443
60390,48.1497645,17.1362814,135.017,3.991
60830,48.1497735,17.136299,134.976,4.01
61215,48.1497818,17.1363152,135.135,3.859
61600,48.1497919,17.1363353,134.93,4.529
62040,48.1498003,17.1363603,134.087,4.915
62425,48.1498122,17.1363779,134.247,4.542
62810,48.1498243,17.1363958,134.509,4.511
63195,48.1498363,17.1364178,134.237,4.706
63580,48.1498468,17.1364369,134.398,4.467
64020,48.149855,17.1364562,134.389,4.407
64405,48.1498637,17.1364753,133.982,4.323
64790,48.1498712,17.1364884,134.413,2.5
65230,48.1498787,17.1365033,135.004,3.182
65615,48.1498881,17.1365142,136.032,2.57
66000,48.1498975,17.1365319,136.227,3.954
66385,48.1499117,17.1365562,136.249,5.119
66825,48.1499254,17.1365767,136.981,4.928
67210,48.1499341,17.1365956,136.644,4.683
67595,48.1499484,17.1366174,136.929,4.893
68035,48.1499598,17.1366352,136.797,4.676
68420,48.1499703,17.136656,136.827,4.8
68805,48.1499817,17.1366754,136.839,4.797
69190,48.1499949,17.1366962,136.817,4.616
69630,48.1500058,17.1367145,136.484,4.441
70015,48.1500176,17.136735,136.315,4.472
70400,48.1500299,17.1367537,136.518,4.538
70785,48.1500403,17.1367728,136.167,4.561
71225,48.1500499,17.1367921,135.939,4.497
71610,48.1500592,17.1368116,135.375,4.488
71995,48.1500695,17.1368311,135.322,4.532
72381,48.1500805,17.1368506,135.392,4.681
72820,48.1500907,17.1368718,135.141,4.527
73205,48.1500977,17.1368882,134.98,4.427
73590,48.1501105,17.136913,135.042,4.446
74030,48.1501207,17.1369321,135.125,4.434
74415,48.1501319,17.1369508,135.167,4.172
74800,48.1501431,17.1369701,135.091,4.424
75185,48.1501556,17.1369902,134.971,4.292
75625,48.1501662,17.1370076,134.622,4.55
76010,48.1501793,17.1370232,134.592,4.567
76395,48.1501945,17.1370422,134.744,4.763
76780,48.1502068,17.1370574,134.73,4.384
77220,48.1502182,17.1370737,134.392,4.573
77605,48.1502282,17.1370887,133.548,4.593
77990,48.1502433,17.1371075,133.83,4.399
78430,48.1502559,17.1371253,133.948,4.607
78815,48.1502685,17.1371437,133.561,5.132
79200,48.1502821,17.1371668,132.907,4.858
79585,48.1502915,17.1371865,133.235,4.248
80025,48.1503011,17.1372054,133.277,4.367
80410,48.1503103,17.1372256,133.161,4.627
80795,48.1503187,17.137245,133.032,4.378
81235,48.1503305,17.1372664,132.778,4.54
81620,48.1503424,17.1372829,132.887,4.364
82005,48.1503525,17.1373023,132.866,4.465
82390,48.1503643,17.1373227,132.782,4.437
82830,48.1503721,17.1373451,132.6,4.675
83215,48.1503829,17.1373642,132.481,4.743
83600,48.1503949,17.1373834,132.503,4.953
83985,48.1504087,17.1374036,132.578,4.763
84425,48.1504202,17.1374222,132.502,4.833
84810,48.150429,17.137442,132.629,4.462
85195,48.1504395,17.1374619,132.352,4.786
85635,48.150453,17.1374844,132.364,4.941
86020,48.1504638,17.1375055,132.305,4.792
86405,48.1504768,17.1375252,132.293,4.862
86790,48.1504881,17.1375482,131.764,4.822
87230,48.1505022,17.1375673,131.857,5.04
87615,48.150511,17.1375879,131.69,4.79
88000,48.150521,17.13761,131.972,4.898
88385,48.1505321,17.1376345,131.93,4.917
88825,48.1505442,17.1376546,132.862,4.553
89210,48.1505535,17.1376727,133.17,4.217
89650,48.1505651,17.1376924,133.55,4.727
89980,48.1505785,17.1377156,134.079,4.987
90420,48.1505906,17.1377369,134.541,4.706
90805,48.1506041,17.1377567,134.994,4.971
91190,48.1506107,17.137773,134.854,4.097
91630,48.1506209,17.1377916,134.713,4.357
92015,48.1506312,17.137809,134.693,4.329
92400,48.150643,17.1378269,135.217,4.475
92840,48.1506555,17.1378476,135.347,5.011
93225,48.1506666,17.1378696,135.355,4.961
93610,48.1506739,17.1378931,134.511,4.279
93995,48.1506921,17.1379147,135.101,5.17
94381,48.150705,17.1379349,135.067,5.054
94820,48.1507148,17.1379572,135.173,4.917
95205,48.1507271,17.1379769,135.616,4.81
95590,48.1507408,17.1379987,135.509,4.964
96030,48.1507525,17.1380167,135.061,4.692
96415,48.1507654,17.1380362,135.293,5.292
96800,48.1507789,17.1380564,135.384,5.188
97185,48.1507927,17.1380802,135.333,5.117
97625,48.1508037,17.1381002,135.328,4.884
98010,48.1508156,17.1381185,135.543,4.568
98395,48.1508274,17.1381427,136.03,4.688
98835,48.1508397,17.1381612,135.857,4.697
99220,48.1508491,17.1381773,135.767,4.21
99605,48.1508618,17.1381956,135.686,4.555
99990,48.1508736,17.1382178,135.149,4.552
100430,48.1508849,17.1382374,135.4,4.769
100815,48.1508948,17.138255,135.685,4.358
101200,48.1509042,17.1382721,135.899,4.19
101640,48.1509134,17.1382911,135.799,3.803
102025,48.1509216,17.1383083,135.752,3.995
102410,48.1509303,17.1383231,135.672,3.461
102795,48.1509406,17.1383395,135.478,3.534
103235,48.1509529,17.1383555,135.816,4.215
103620,48.1509651,17.1383717,136.36,4.012
104005,48.1509751,17.1383886,136.588,3.971
104390,48.1509853,17.1384067,136.772,3.836
104830,48.1509947,17.1384227,136.958,3.855
105215,48.151005,17.1384383,137.186,3.812
105600,48.1510157,17.1384526,137.295,3.769
105985,48.1510266,17.1384683,137.299,3.458
106425,48.1510362,17.1384799,137.227,3.255
106810,48.1510445,17.1384923,137.086,2.964
107195,48.1510513,17.1385035,136.759,2.661
107635,48.1510597,17.1385172,136.68,2.871
108020,48.1510686,17.1385287,136.693,2.951
108405,48.151076,17.1385384,136.776,2.489
108790,48.1510812,17.1385496,136.792,1.956
109230,48.1510861,17.1385575,136.804,1.624
109615,48.15109,17.1385631,136.999,1.174
110000,48.1510933,17.1385653,136.941,0.954
110440,48.1510971,17.1385661,137.109,0.734
110825,48.1510972,17.1385665,137.211,0.1
111210,48.1510974,17.1385661,137.225,0.142
111595,48.1510981,17.138565,137.297,0.11
112035,48.1510995,17.1385651,137.374,0.077
112420,48.1511009,17.1385657,137.456,0.074
112805,48.1511023,17.1385667,137.502,0.056
113190,48.1511042,17.1385679,137.538,0.07
113630,48.151106,17.1385687,137.616,0.023
114015,48.1511069,17.1385684,137.595,0.066
114400,48.1511081,17.1385685,137.656,0.017
114785,48.151109,17.1385688,137.658,0.013
115225,48.15111,17.1385687,137.618,0.096
115610,48.1511109,17.1385692,137.602,0.046
115995,48.1511118,17.1385698,137.651,0.052
116435,48.1511124,17.1385704,137.639,0.044
116820,48.1511128,17.1385711,137.601,0.032
117205,48.1511133,17.138572,137.601,0.042
117645,48.1511138,17.1385728,137.631,0.047
118030,48.1511143,17.1385735,137.683,0.028
118415,48.1511149,17.138574,137.788,0.025
118800,48.1511155,17.1385745,137.86,0.087
119240,48.151116,17.1385751,137.879,0.021
119625,48.1511166,17.1385757,137.951,0.01
120010,48.1511173,17.1385763,137.953,0.069
120395,48.1511179,17.1385769,137.98,0.014
120835,48.1511184,17.1385775,138.012,0.041
121220,48.1511196,17.1385789,138.033,0.373
121605,48.1511231,17.138582,138.059,1.122
121990,48.1511265,17.1385889,138.031,1.617
122430,48.1511307,17.1385944,137.908,1.585
122815,48.1511356,17.1386016,137.813,1.778
123200,48.1511409,17.1386119,137.719,2.264
123585,48.1511477,17.1386229,137.665,2.314
124025,48.151154,17.1386318,137.808,2.463
124410,48.1511609,17.1386425,137.802,2.895
124795,48.151169,17.1386562,137.838,3.021
125235,48.1511766,17.1386686,137.827,3.272
125620,48.1511846,17.1386813,137.797,3.203
126005,48.1511924,17.1386943,137.783,3.31
126390,48.1511997,17.1387086,137.533,2.991
126830,48.151208,17.138721,137.55,3.309
127215,48.1512166,17.1387336,137.547,3.387
127600,48.1512246,17.1387467,137.598,3.425
128040,48.1512344,17.1387584,136.879,3.518
128425,48.1512418,17.1387703,136.847,2.922
128810,48.1512491,17.1387821,136.791,3.08
129195,48.1512568,17.1387947,136.772,2.841
129635,48.1512634,17.1388055,136.882,2.623
130020,48.1512685,17.1388159,136.933,2.322
130405,48.1512715,17.1388261,136.949,2.076
130790,48.1512731,17.138836,136.957,1.322
131230,48.1512747,17.1388403,136.898,0.804
131615,48.1512763,17.1388436,136.953,0.746
132000,48.1512768,17.1388435,137.097,0.161
132440,48.1512766,17.1388442,137.159,0.075
132825,48.1512769,17.1388448,137.164,0.239
133210,48.1512773,17.1388447,137.075,0.081
133595,48.1512768,17.1388454,136.91,0.121
133980,48.1512762,17.1388462,136.738,0.144
134420,48.1512757,17.1388466,136.662,0.131
134805,48.1512757,17.1388473,136.698,0.039
135245,48.1512761,17.1388484,136.743,0.112
135630,48.1512761,17.1388491,136.778,0.05
136015,48.1512761,17.1388502,136.864,0.099
136400,48.1512757,17.138851,136.873,0.047
136785,48.1512749,17.1388522,136.887,0.173
137225,48.1512734,17.1388532,136.863,0.325
137610,48.1512737,17.1388529,136.88,0.151
137995,48.1512737,17.1388533,136.84,0.044
138435,48.1512736,17.1388533,136.832,0.039
138820,48.1512732,17.1388543,136.759,0.051
139205,48.1512725,17.1388545,136.663,0.354
139590,48.1512699,17.1388535,136.609,1.039
140030,48.1512655,17.1388555,136.59,1.288
140415,48.1512629,17.1388616,136.531,1.34
140800,48.1512579,17.1388655,136.553,1.783
141185,48.1512536,17.1388718,136.724,1.749
141625,48.1512489,17.1388789,136.664,1.55
142010,48.1512456,17.1388851,136.723,1.903
142395,48.1512383,17.1388949,136.781,2.24
142835,48.1512322,17.138903,136.889,2.351
143220,48.151226,17.1389116,136.915,2.496
143605,48.1512198,17.1389223,136.833,2.744
143990,48.1512159,17.1389342,136.945,2.225
144430,48.1512148,17.1389455,137.079,2.191
144815,48.1512148,17.1389572,137.169,2.213
145200,48.1512173,17.1389679,137.125,2.165
145640,48.1512222,17.1389795,137.13,2.297
146025,48.1512284,17.1389894,137.17,2.528
146410,48.1512353,17.1389994,137.19,2.692
146795,48.1512433,17.1390106,137.275,2.795
147235,48.1512498,17.139023,137.264,3.005
147620,48.1512565,17.1390355,137.196,3.065
148005,48.1512642,17.1390477,137.055,3.246
148390,48.1512719,17.1390622,136.917,2.983
148830,48.1512807,17.1390747,136.889,3.554
149215,48.1512882,17.1390879,136.86,3.435
149600,48.1512958,17.1391015,136.83,3.316
149985,48.1513043,17.1391173,136.781,3.454
150425,48.1513127,17.1391309,136.806,3.561
150810,48.1513213,17.139143,136.551,3.494
151195,48.1513306,17.1391594,136.419,3.782
151635,48.1513395,17.1391741,136.379,3.825
