Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1419948,17.0854123,142.809,4.388
385,48.1419901,17.0854342,142.783,4.369
825,48.1419844,17.0854629,142.784,4.599
1155,48.1419795,17.0854852,142.784,4.591
1595,48.141974,17.0855105,142.818,4.364
1980,48.1419694,17.0855331,142.827,4.5
2365,48.1419651,17.085555,142.85,4.464
2805,48.1419605,17.0855779,142.836,4.45
3190,48.1419563,17.0856014,142.83,4.834
3575,48.1419521,17.0856236,142.863,4.386
3960,48.1419479,17.0856464,142.885,4.428
4400,48.1419442,17.0856697,142.913,4.515
4785,48.1419392,17.0856954,142.924,4.518
5170,48.1419355,17.0857146,142.941,4.443
5610,48.1419295,17.0857441,143.051,4.645
5995,48.141925,17.0857666,143.08,4.534
6380,48.1419195,17.085793,143.087,4.657
6765,48.1419152,17.085816,143.131,4.557
7205,48.1419108,17.0858386,143.181,4.567
7590,48.1419055,17.0858647,143.191,4.561
7975,48.1419016,17.0858882,143.186,4.699
8415,48.1418973,17.0859114,143.174,4.691
8800,48.1418929,17.0859305,143.125,4.445
9185,48.1418885,17.0859534,143.123,4.606
9570,48.1418833,17.0859789,143.186,4.595
10010,48.1418789,17.0860015,143.192,4.402
10395,48.1418746,17.0860246,143.253,4.639
10780,48.1418699,17.0860505,143.259,4.611
11165,48.1418654,17.0860762,143.309,4.515
11605,48.1418619,17.0860988,143.334,4.473
11990,48.1418578,17.0861212,143.36,4.502
12375,48.1418536,17.0861437,143.357,4.506
12760,48.1418494,17.0861706,143.298,4.738
13200,48.1418452,17.0861943,143.29,4.754
13585,48.1418406,17.0862176,143.271,4.691
13970,48.1418361,17.086241,143.248,4.646
14355,48.1418308,17.086268,143.256,4.744
14795,48.1418258,17.0862915,143.292,4.698
15180,48.1418214,17.0863144,143.266,4.746
15565,48.1418162,17.0863409,143.234,4.607
16005,48.141812,17.0863642,143.277,4.648
16390,48.1418077,17.0863871,143.31,4.631
16775,48.1418033,17.0864097,143.305,4.452
17160,48.1417985,17.0864349,143.364,4.445
17600,48.1417948,17.0864566,143.378,4.37
17985,48.1417903,17.0864789,143.353,4.554
18370,48.1417857,17.086504,143.335,4.475
18755,48.1417809,17.0865255,143.302,4.359
19195,48.1417756,17.0865471,143.286,4.49
19580,48.1417711,17.0865693,143.327,4.7
19965,48.1417668,17.0865949,143.338,4.44
20405,48.1417625,17.0866171,143.335,4.437
20790,48.1417592,17.0866394,143.314,4.423
21175,48.1417555,17.0866619,143.31,4.434
21560,48.1417515,17.0866843,143.273,4.494
22000,48.1417472,17.08671,143.234,4.545
