Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1491969,17.1570984,141.048,4.273
385,48.1491944,17.1571209,141.108,4.376
825,48.1491908,17.1571467,141.088,4.39
1210,48.1491878,17.1571692,141.054,4.178
1595,48.149186,17.157191,140.791,4.138
1980,48.1491849,17.1572136,140.239,4.072
2420,48.1491802,17.1572361,140.329,4.293
2805,48.1491775,17.1572569,140.038,4.157
3190,48.1491761,17.1572816,139.841,4.641
3575,48.1491714,17.1573068,139.7,4.333
4015,48.1491678,17.1573311,139.828,4.666
4400,48.1491632,17.1573548,139.859,4.712
4785,48.149159,17.1573788,139.866,4.483
5170,48.1491534,17.1574055,139.875,4.71
5610,48.1491469,17.1574278,140.158,4.608
5995,48.1491425,17.1574504,140.266,4.618
6380,48.1491388,17.157474,140.305,4.607
6820,48.1491342,17.1575005,140.219,4.639
7205,48.1491301,17.1575236,140.132,4.489
7590,48.1491257,17.1575454,140.167,4.167
8030,48.1491207,17.1575709,140.09,4.325
8415,48.1491157,17.157593,140.136,4.276
8800,48.1491108,17.1576132,140.035,4.283
9185,48.1491065,17.1576373,139.909,4.021
9570,48.1491006,17.157658,139.811,4.189
10010,48.1490949,17.157678,139.829,4.142
10395,48.1490892,17.1576952,139.768,3.636
10780,48.1490833,17.157717,139.651,3.892
11220,48.1490788,17.1577344,139.615,3.598
11605,48.1490742,17.1577528,139.655,3.861
11990,48.149069,17.1577687,139.685,3.415
12375,48.1490628,17.157785,139.676,3.171
12815,48.149057,17.1577968,139.609,2.793
13200,48.1490513,17.1578097,139.683,2.838
13585,48.1490442,17.1578206,139.546,2.665
14025,48.1490357,17.1578285,139.222,2.356
14410,48.1490281,17.1578387,139.058,2.067
14795,48.1490207,17.157845,138.937,2.296
15180,48.1490136,17.15785,138.891,2.167
15565,48.1490076,17.1578562,138.763,2.004
16005,48.1490012,17.1578619,138.727,2.123
16390,48.1489957,17.1578688,138.738,2.065
16830,48.1489899,17.1578763,138.784,2.226
17215,48.1489856,17.1578867,138.791,2.167
17600,48.148981,17.1579009,138.757,2.699
17985,48.1489755,17.1579171,138.708,2.932
18425,48.1489725,17.1579327,138.656,2.99
18810,48.1489717,17.1579493,138.462,3.235
19195,48.1489707,17.1579647,138.495,2.817
19580,48.1489704,17.1579807,138.506,2.633
20020,48.1489717,17.1579943,138.62,2.487
20405,48.1489719,17.1580073,138.653,2.377
20790,48.1489716,17.1580193,138.669,2.204
