Milliseconds,Latitude,Longitude,Altitude,Speed
0,48.1528301,17.217816,129.905,5.102
385,48.1528208,17.2177896,129.953,5.023
770,48.1528118,17.2177672,129.909,4.814
1210,48.1528022,17.2177459,129.963,4.793
1595,48.1527913,17.2177257,129.996,5.074
1980,48.1527807,17.2177057,130.081,4.856
2365,48.1527698,17.2176855,130.173,4.823
2805,48.1527576,17.2176635,130.197,4.696
3190,48.1527462,17.2176452,130.29,5.035
3575,48.1527358,17.2176279,130.298,4.347
3960,48.1527235,17.217607,130.38,4.669
4400,48.1527134,17.2175896,130.489,4.579
4785,48.1527035,17.2175713,130.655,4.452
5170,48.1526944,17.2175519,130.716,4.551
5555,48.1526854,17.2175328,130.766,4.503
5995,48.1526753,17.2175113,130.834,4.463
6380,48.1526665,17.217491,130.854,4.778
6765,48.1526554,17.2174681,130.748,4.651
7205,48.1526457,17.2174484,130.81,4.726
7590,48.1526362,17.2174268,130.883,5.013
7975,48.1526267,17.2174061,130.926,4.831
8360,48.1526162,17.2173825,130.958,4.905
8800,48.1526081,17.2173614,130.949,4.618
9185,48.1526003,17.2173397,131.059,4.652
9570,48.1525931,17.2173179,131.18,4.915
9955,48.1525845,17.2172911,131.188,4.929
10395,48.1525761,17.217268,131.159,4.984
10780,48.1525681,17.2172444,131.114,5.161
11165,48.1525589,17.2172187,131.189,4.798
11605,48.1525518,17.217197,131.203,4.659
11990,48.1525492,17.2171737,131.557,4.6
12375,48.1525413,17.2171496,131.663,5.167
12760,48.1525331,17.2171218,131.833,5.148
13200,48.1525251,17.2170971,131.788,5.159
13585,48.1525167,17.2170723,131.781,5.306
13970,48.1525095,17.2170471,131.966,5.255
14410,48.1525004,17.2170191,132.062,5.252
14795,48.1524929,17.2169946,132.235,5.294
15180,48.1524869,17.2169696,132.335,5.13
15565,48.1524798,17.2169441,132.398,5.322
15950,48.1524712,17.2169146,132.346,5.269
16390,48.1524645,17.2168886,132.397,5.3
16775,48.1524579,17.2168626,132.451,5.357
17160,48.1524513,17.2168323,132.53,5.401
17600,48.1524432,17.2168064,132.449,5.473
17985,48.1524358,17.2167797,132.501,5.409
18370,48.1524287,17.2167537,132.584,5.476
18810,48.1524205,17.2167244,132.672,5.338
19195,48.152413,17.2166982,132.588,5.528
19580,48.1524048,17.2166722,132.533,5.522
19965,48.1523965,17.2166419,132.53,5.53
20405,48.1523885,17.2166161,132.634,5.47
20790,48.1523801,17.2165901,132.695,5.778
21230,48.1523726,17.2165631,132.319,5.592
21560,48.1523635,17.216533,132.371,5.798
22000,48.1523563,17.2165063,132.487,5.651
22385,48.1523496,17.2164799,132.624,5.495
22770,48.1523412,17.2164537,132.511,5.655
23210,48.1523331,17.2164228,132.58,5.527
23595,48.1523257,17.2163955,132.528,5.732
23980,48.1523181,17.2163682,132.574,5.625
24365,48.152307,17.2163369,132.295,5.902
24750,48.1523001,17.216309,132.377,5.766
25190,48.152293,17.2162805,132.036,5.763
25575,48.152286,17.2162524,131.913,5.78
25960,48.1522763,17.216221,131.875,5.834
26400,48.1522684,17.2161925,131.783,5.885
26785,48.1522614,17.2161642,131.991,5.839
27170,48.1522535,17.2161364,132.006,5.701
27610,48.1522451,17.2161041,132.104,6.003
27995,48.1522374,17.2160756,132.148,5.845
28380,48.1522291,17.2160472,132.112,5.952
28765,48.1522211,17.2160147,132.182,5.82
29205,48.1522146,17.2159855,132.167,5.966
29590,48.152207,17.2159517,132.107,5.964
29975,48.1522013,17.2159219,132.117,6.045
30360,48.1521941,17.2158922,131.975,6.009
30800,48.1521879,17.2158622,131.967,5.872
31185,48.1521826,17.2158326,132.028,5.822
31570,48.1521745,17.2158031,131.917,6.037
31955,48.1521682,17.2157732,131.881,5.957
32395,48.1521611,17.2157426,131.759,6.214
32780,48.1521531,17.2157083,131.63,6.123
33165,48.1521459,17.2156742,131.691,6.118
33605,48.1521398,17.2156436,131.648,6.291
33990,48.1521336,17.2156128,131.581,6.067
34375,48.1521272,17.2155823,131.553,5.969
34760,48.152121,17.2155474,131.644,6.086
35200,48.1521152,17.2155172,131.751,6.085
35585,48.1521097,17.2154867,131.75,5.961
35970,48.1521048,17.2154562,131.837,6.123
36355,48.1520981,17.2154213,131.81,5.99
36795,48.1520918,17.2153906,131.722,6.121
37180,48.1520863,17.2153595,131.638,6.362
37565,48.1520807,17.2153237,131.678,6.124
38005,48.1520759,17.2152923,131.654,6.203
38390,48.152071,17.2152607,131.609,6.198
38775,48.1520666,17.2152296,131.57,6.079
39160,48.1520614,17.2151939,131.514,6.024
39600,48.1520564,17.2151639,131.334,6.071
39985,48.1520512,17.2151291,131.25,5.915
40370,48.1520455,17.2150987,131.276,6.082
40755,48.1520408,17.2150679,131.253,6.196
41195,48.1520352,17.2150382,131.266,6.004
41580,48.152031,17.2150072,131.247,6.132
41965,48.1520267,17.2149769,131.248,5.971
42405,48.1520224,17.2149466,131.224,5.893
42790,48.1520173,17.2149125,131.186,5.976
43175,48.1520127,17.2148817,131.115,5.911
43615,48.1520084,17.2148509,131.142,6.089
44000,48.1520037,17.2148155,131.188,6.094
44385,48.1520001,17.2147841,131.183,6.108
44770,48.1519959,17.2147543,131.227,5.781
45210,48.1519917,17.21472,131.29,5.857
45595,48.1519865,17.2146902,131.21,6.032
45980,48.1519815,17.2146606,131.27,5.804
46365,48.1519755,17.2146271,131.08,5.78
46805,48.1519713,17.2145979,130.92,5.693
47190,48.1519695,17.2145672,131.043,5.768
47575,48.151967,17.2145384,131.132,5.705
47960,48.1519651,17.2145041,130.984,5.743
48400,48.1519611,17.2144752,131.1,5.622
48785,48.1519588,17.214445,131.059,5.857
49170,48.1519556,17.2144155,130.955,5.713
49610,48.1519517,17.2143818,130.839,5.765
49995,48.1519485,17.2143523,130.812,5.877
50380,48.1519447,17.2143183,130.763,5.835
50765,48.1519421,17.2142883,130.826,5.817
51205,48.1519386,17.2142587,130.899,5.829
51590,48.1519357,17.2142285,130.895,5.885
52030,48.1519322,17.2141984,130.913,6.067
52360,48.1519292,17.2141644,130.908,5.733
52800,48.1519259,17.2141348,131.081,5.962
53185,48.1519235,17.2141048,131.078,5.797
53570,48.1519204,17.2140752,131.069,5.665
54010,48.1519173,17.2140403,131.069,5.822
54395,48.1519144,17.2140107,131.056,5.734
54780,48.1519106,17.2139813,131.106,5.904
55165,48.151908,17.2139516,131.064,5.845
55605,48.1519045,17.2139175,131.049,5.856
55990,48.1519016,17.2138833,131.055,5.997
56375,48.1518986,17.2138534,131.061,5.921
56760,48.1518957,17.2138279,131.109,5.687
57200,48.1518931,17.2137938,131.154,5.728
57585,48.1518902,17.2137641,131.196,5.812
57970,48.1518875,17.2137297,131.208,5.784
58410,48.1518842,17.2136997,131.267,5.914
58795,48.1518817,17.2136699,131.221,5.859
59180,48.1518789,17.2136395,131.115,5.84
59565,48.151876,17.2136085,131.013,5.842
60005,48.1518724,17.2135789,131.037,5.808
60390,48.1518683,17.2135492,130.942,5.78
60775,48.1518645,17.2135107,130.949,5.8
61160,48.1518607,17.213481,130.959,5.83
61600,48.1518564,17.2134514,130.838,5.818
61985,48.1518528,17.2134219,130.721,5.848
62370,48.1518491,17.2133888,130.747,5.574
62810,48.1518463,17.2133596,130.831,5.699
63195,48.1518426,17.2133307,130.919,5.61
63580,48.1518392,17.2133014,130.926,5.771
63965,48.1518349,17.2132681,130.984,5.821
64405,48.1518311,17.2132393,131.066,5.741
64790,48.1518259,17.2132122,131.15,5.419
65175,48.1518228,17.2131831,131.177,5.507
65560,48.151819,17.2131534,131.192,5.769
65945,48.1518144,17.2131216,131.27,5.431
66385,48.1518115,17.2130936,131.38,5.583
66770,48.1518069,17.2130614,131.386,5.593
67210,48.1518053,17.2130331,131.459,5.597
67595,48.1518023,17.2130048,131.467,5.61
67980,48.1517997,17.2129764,131.566,5.458
68365,48.1517944,17.2129491,131.623,5.349
68805,48.1517893,17.2129177,131.789,5.425
69190,48.1517859,17.2128909,131.788,5.18
69575,48.1517848,17.2128642,131.8,5.161
69960,48.1517776,17.2128325,131.846,5.501
70400,48.1517747,17.2128048,131.872,5.283
70785,48.1517704,17.2127771,131.945,5.629
71170,48.1517675,17.2127509,131.931,5.197
71610,48.1517633,17.2127215,131.832,5.17
71995,48.1517582,17.2126954,132.172,5.474
72380,48.1517525,17.2126681,132.117,5.572
72765,48.1517474,17.2126376,132.002,5.268
73205,48.1517449,17.2126108,132.048,5.292
73590,48.1517403,17.2125831,131.988,5.499
73975,48.151735,17.212557,132.122,5.31
74360,48.1517304,17.2125266,132.305,5.164
74800,48.1517279,17.2125033,132.371,4.191
75185,48.1517235,17.2124767,132.13,5.302
75570,48.1517172,17.2124456,132.06,5.437
75955,48.1517125,17.2124169,132.066,5.568
76395,48.1517072,17.2123893,132.123,5.424
76780,48.151701,17.2123625,132.109,5.413
77165,48.1516938,17.2123323,132.08,5.247
77605,48.1516872,17.212306,131.925,5.168
77990,48.151681,17.2122808,131.776,5.041
78375,48.151674,17.2122546,131.665,5.262
78760,48.1516666,17.2122238,131.782,5.399
79200,48.1516581,17.2121968,131.86,5.525
79585,48.1516515,17.2121716,131.839,5.134
79970,48.1516448,17.2121397,131.68,5.412
80355,48.151638,17.2121127,131.692,5.368
80795,48.151634,17.212085,131.418,5.197
81180,48.1516284,17.2120568,131.185,5.347
81565,48.1516246,17.2120239,130.679,5.125
82005,48.1516209,17.2119959,130.511,5.096
82390,48.1516163,17.2119687,130.329,5.075
82775,48.1516128,17.2119396,130.224,5.442
83160,48.1516058,17.2119095,130.068,5.234
83600,48.1515991,17.2118836,130.09,5.311
83985,48.1515931,17.211857,130.131,5.313
84370,48.1515842,17.2118308,130.114,5.633
84810,48.1515746,17.2118016,130.196,5.286
85195,48.1515644,17.2117755,130.111,5.477
85580,48.1515552,17.2117494,130.127,5.397
85965,48.1515452,17.2117191,129.935,5.342
86405,48.151537,17.2116933,129.649,5.169
86790,48.1515284,17.2116677,129.669,5.25
87175,48.1515207,17.2116416,129.552,5.512
87560,48.1515107,17.2116116,129.663,5.505
88000,48.151502,17.2115854,129.438,5.478
88385,48.1514932,17.2115584,129.449,5.692
88770,48.1514844,17.2115323,129.529,5.577
89210,48.1514733,17.2115029,129.189,5.649
89595,48.1514633,17.2114764,129.133,5.589
89980,48.1514542,17.2114493,129.05,5.668
90365,48.151442,17.2114196,128.843,5.617
90805,48.1514329,17.2113923,128.617,5.763
91190,48.1514239,17.2113667,128.567,5.567
91575,48.1514161,17.2113405,128.737,5.51
91960,48.1514066,17.2113106,128.703,5.619
92400,48.1513974,17.2112838,128.601,5.798
92785,48.1513876,17.2112567,128.613,5.737
93170,48.1513771,17.2112283,128.604,5.924
93610,48.1513662,17.2111962,128.836,5.916
93995,48.1513569,17.2111665,128.834,6.178
94380,48.151347,17.2111332,128.744,5.856
94765,48.1513378,17.2111037,128.765,6.144
95205,48.1513261,17.2110702,128.747,6.082
95590,48.1513167,17.2110403,128.851,6.254
95975,48.1513066,17.2110109,128.942,6.254
96360,48.1512972,17.2109808,129.039,6.285
96800,48.1512874,17.210952,129.081,6.258
97185,48.1512791,17.2109261,129.18,6.336
97570,48.1512696,17.2108955,129.27,6.35
97955,48.1512578,17.2108609,129.352,6.343
98395,48.1512479,17.2108297,129.511,6.326
98780,48.1512364,17.210795,129.67,6.322
99165,48.1512254,17.2107592,129.745,6.458
99605,48.1512148,17.2107293,129.836,6.348
99990,48.1512031,17.2106942,129.97,6.278
100375,48.1511928,17.2106636,129.99,6.434
100760,48.1511829,17.2106325,130.084,6.45
101200,48.1511712,17.2105969,130.149,6.451
101585,48.1511615,17.2105658,130.225,6.285
101970,48.1511515,17.2105343,130.332,6.468
102355,48.1511414,17.2105032,130.412,6.567
102795,48.1511307,17.2104726,130.437,6.485
103180,48.1511202,17.2104411,130.507,6.728
103565,48.1511093,17.2104103,130.497,6.647
104005,48.151097,17.210375,130.566,6.584
104390,48.151086,17.210345,130.641,6.443
104775,48.1510748,17.210311,130.708,6.299
105160,48.151065,17.2102814,130.761,6.103
105600,48.1510549,17.210252,130.844,6.361
105985,48.151045,17.2102226,130.895,6.195
106370,48.1510333,17.2101897,130.983,6.124
106810,48.1510226,17.210157,131.068,5.922
107195,48.1510138,17.2101327,131.123,5.963
107580,48.1510047,17.2101044,131.218,5.966
108020,48.1509935,17.2100726,131.265,6.013
108405,48.1509845,17.2100445,131.345,6.037
108790,48.150975,17.2100171,131.4,5.794
109175,48.1509656,17.2099901,131.436,5.81
109615,48.1509566,17.2099625,131.42,5.726
110000,48.1509459,17.2099321,131.481,5.615
110385,48.150937,17.2099048,131.52,5.808
110770,48.1509264,17.2098744,131.592,5.575
111210,48.1509179,17.209847,131.707,5.842
111595,48.1509095,17.2098201,131.713,5.591
111980,48.1509006,17.2097939,131.777,5.638
112420,48.1508921,17.2097672,131.772,5.681
112750,48.150882,17.2097373,131.824,5.714
113190,48.1508738,17.2097109,131.867,5.661
113575,48.1508672,17.209688,131.893,5.703
114015,48.1508586,17.2096581,131.93,5.341
114400,48.15085,17.2096279,131.944,5.436
114785,48.1508406,17.2095985,131.989,5.417
115170,48.150833,17.2095724,132.007,5.392
115610,48.1508261,17.2095504,131.976,5.55
115995,48.150817,17.2095207,131.921,5.711
116380,48.150809,17.2094946,131.849,5.451
116765,48.1508001,17.209468,131.732,5.679
117205,48.1507906,17.2094374,131.668,5.681
117590,48.1507818,17.2094099,131.664,5.762
117975,48.150772,17.2093793,131.64,5.69
118360,48.1507636,17.209353,131.675,5.462
118800,48.1507541,17.2093222,131.698,5.663
119185,48.1507455,17.2092952,131.604,5.807
119570,48.1507384,17.2092721,131.593,5.664
120010,48.1507302,17.2092453,131.524,5.658
120395,48.1507224,17.2092181,131.489,5.674
120780,48.1507114,17.2091835,131.423,5.805
121165,48.1507027,17.2091547,131.348,6.082
121605,48.1506935,17.2091267,131.279,6.004
121990,48.1506826,17.2090941,131.177,6.181
122375,48.1506722,17.2090653,131.023,6.21
122760,48.1506621,17.2090356,130.932,6.418
123200,48.1506513,17.2090053,130.765,6.485
123585,48.1506403,17.2089755,130.714,6.552
123970,48.1506278,17.2089416,130.645,6.615
124410,48.1506183,17.2089161,130.568,6.686
124795,48.1506062,17.2088823,130.492,6.294
125180,48.1505949,17.208852,130.417,6.632
125565,48.150584,17.2088222,130.409,6.581
126005,48.150573,17.2087921,130.396,6.566
126390,48.1505616,17.2087621,130.401,6.761
126775,48.1505499,17.2087275,130.402,6.445
127160,48.1505378,17.2086935,130.39,6.557
127600,48.1505273,17.208666,130.383,6.01
127985,48.1505159,17.2086395,130.353,6.106
128370,48.1505053,17.208605,130.302,6.356
128810,48.1504958,17.2085752,130.223,6.344
129195,48.1504864,17.2085442,129.948,6.715
129580,48.1504774,17.2085143,130.05,6.321
129965,48.150467,17.2084817,129.96,6.021
130405,48.1504572,17.2084532,129.933,6.057
130790,48.1504475,17.208425,129.952,6.148
131175,48.1504379,17.2083984,129.824,5.83
131615,48.1504284,17.2083709,129.87,5.912
132000,48.1504156,17.2083363,129.893,5.851
132385,48.1504056,17.2083093,129.956,6.055
132770,48.1503949,17.2082826,129.995,5.995
133210,48.1503842,17.2082565,130.204,6.119
133595,48.1503734,17.2082299,130.201,5.986
133980,48.150363,17.2082033,130.246,5.822
134365,48.1503521,17.2081763,130.366,5.918
134805,48.150339,17.2081459,130.452,5.926
135190,48.1503288,17.2081189,130.443,5.986
135575,48.1503174,17.2080937,130.395,5.812
135960,48.1503052,17.2080645,130.353,5.825
136400,48.1502952,17.2080429,130.34,5.892
136785,48.1502819,17.208014,130.271,5.929
137170,48.1502707,17.2079885,130.23,5.651
137610,48.1502588,17.2079637,130.244,5.892
137995,48.1502449,17.207936,130.254,5.743
138380,48.1502302,17.2079093,130.311,5.802
138765,48.1502178,17.2078851,130.347,5.938
139205,48.1502044,17.2078625,130.365,5.865
139590,48.1501907,17.2078343,130.351,5.907
139975,48.1501802,17.2078137,130.319,5.876
140360,48.1501674,17.2077902,130.322,5.757
140800,48.1501529,17.207763,130.336,5.779
141185,48.1501395,17.20774,130.269,5.856
141570,48.1501285,17.2077197,130.258,5.924
141955,48.1501132,17.2076938,130.223,5.814
142395,48.1501002,17.2076705,130.254,5.766
142780,48.1500852,17.2076447,130.275,5.777
143165,48.150069,17.2076196,130.266,5.692
143605,48.1500548,17.2075977,130.254,5.884
143990,48.1500381,17.2075736,130.237,5.693
144375,48.1500239,17.2075528,130.334,5.514
144760,48.1500089,17.2075328,130.353,5.596
145200,48.1499922,17.2075092,130.431,5.776
145585,48.1499767,17.2074894,130.413,5.865
145970,48.1499618,17.207469,130.422,5.925
146355,48.1499493,17.2074512,130.454,5.684
146795,48.1499321,17.2074281,130.524,5.723
147180,48.1499176,17.2074076,130.578,5.793
147565,48.1499023,17.2073882,130.585,5.669
148005,48.1498854,17.2073655,130.623,5.789
148390,48.1498703,17.2073461,130.667,5.622
148775,48.1498531,17.2073234,130.723,5.838
149215,48.1498376,17.2073038,130.762,5.846
149600,48.1498224,17.2072841,130.843,5.746
149985,48.1498082,17.2072645,131.02,5.665
150370,48.1497938,17.2072448,131.079,5.259
150810,48.1497779,17.2072221,131.24,5.268
151195,48.1497629,17.2072044,131.291,5.496
151580,48.1497453,17.2071832,131.309,5.632
152020,48.1497295,17.2071604,131.384,5.573
152405,48.1497147,17.2071415,131.409,5.534
152790,48.1496995,17.2071229,131.44,5.77
153175,48.1496868,17.2071066,131.52,5.505
153560,48.149672,17.2070877,131.609,5.698
154000,48.1496553,17.2070656,131.619,5.613
154385,48.1496413,17.2070507,131.65,5.789
154770,48.1496211,17.2070272,131.708,5.796
155210,48.1496059,17.2070084,131.748,5.674
155595,48.1495932,17.2069919,131.696,5.576
155980,48.1495765,17.206968,131.612,5.751
156365,48.1495615,17.2069476,131.521,5.764
156805,48.1495428,17.2069209,131.412,5.851
157190,48.149528,17.2069011,131.461,5.797
157575,48.1495155,17.206884,131.448,5.771
158015,48.1494978,17.2068627,131.51,5.699
158400,48.1494829,17.2068426,131.457,5.794
158785,48.1494683,17.2068223,131.371,5.896
159170,48.1494538,17.2068019,131.342,5.742
159610,48.1494389,17.2067817,131.321,5.795
159995,48.1494212,17.2067593,131.29,5.823
160380,48.1494066,17.2067388,131.262,5.808
160765,48.149389,17.2067163,131.263,5.844
161205,48.1493738,17.2066961,131.275,5.989
161590,48.1493584,17.2066765,131.253,5.937
161975,48.1493429,17.2066569,131.251,5.904
162360,48.1493278,17.2066374,131.24,5.644
162800,48.1493097,17.2066155,131.232,5.81
163185,48.1492943,17.2065953,131.225,5.951
163570,48.1492806,17.2065792,131.229,5.888
164010,48.1492626,17.2065571,131.232,5.918
164395,48.1492447,17.2065352,131.285,5.686
164780,48.1492267,17.2065135,131.422,6.184
165165,48.1492114,17.2064951,131.419,5.75
165605,48.149194,17.2064747,131.347,5.426
165990,48.1491784,17.2064558,131.433,5.647
166375,48.1491625,17.2064384,131.452,5.76
166815,48.1491466,17.20642,131.45,5.918
167200,48.1491302,17.2064025,131.427,5.791
167585,48.149114,17.2063847,131.463,5.804
167970,48.1490957,17.2063646,131.477,5.623
168410,48.1490793,17.2063474,131.51,5.853
168795,48.1490634,17.2063298,131.517,5.679
169180,48.1490471,17.2063131,131.524,5.679
169565,48.1490312,17.206296,131.541,5.736
170005,48.1490125,17.2062765,131.54,5.744
170390,48.1489962,17.2062588,131.572,5.846
170775,48.1489784,17.2062384,131.606,5.593
171160,48.1489624,17.2062214,131.56,5.562
171600,48.1489462,17.2062045,131.411,5.565
171985,48.1489301,17.2061881,131.51,5.565
172370,48.1489143,17.2061709,131.509,5.69
172755,48.1488974,17.2061517,131.706,5.528
173195,48.1488796,17.2061328,131.728,5.391
173580,48.1488642,17.2061169,131.773,5.353
174020,48.148849,17.2061012,131.75,5.26
174405,48.1488347,17.2060853,131.795,5.085
174790,48.1488206,17.2060699,131.74,4.973
175175,48.1488064,17.2060547,131.831,5.149
175615,48.1487944,17.2060409,131.896,5.105
176000,48.1487787,17.2060236,131.958,4.825
176385,48.1487648,17.2060087,132.084,4.913
176770,48.1487471,17.2059899,132.131,4.889
177210,48.1487334,17.2059746,132.028,4.715
177595,48.1487206,17.2059603,132.017,4.495
177980,48.1487078,17.205946,132.083,4.703
178365,48.1486936,17.2059302,132.103,4.437
178805,48.1486797,17.2059143,132.106,4.404
179190,48.1486701,17.2059028,132.112,4.15
179575,48.1486594,17.2058904,132.176,3.839
179960,48.1486494,17.2058788,132.19,3.635
180400,48.1486402,17.2058686,132.245,3.272
180785,48.1486304,17.2058574,132.287,3.015
181170,48.1486234,17.2058492,132.309,2.951
181555,48.1486152,17.2058411,132.346,2.883
181995,48.1486044,17.2058291,132.398,2.688
182380,48.1485977,17.2058215,132.405,2.363
182765,48.148592,17.2058133,132.443,2.117
183205,48.1485866,17.2058065,132.45,2.038
183590,48.1485801,17.2057994,132.464,2.026
183975,48.1485739,17.2057937,132.513,2.149
184360,48.1485667,17.2057876,132.606,2.522
184800,48.148559,17.2057805,132.646,2.698
185185,48.1485516,17.2057723,132.699,2.824
185570,48.1485428,17.2057639,132.764,2.784
186010,48.1485323,17.205755,132.811,2.935
186395,48.1485232,17.2057468,132.87,3.311
186780,48.1485126,17.2057362,132.948,3.063
187165,48.148503,17.2057268,133.008,3.08
187605,48.148495,17.2057185,133.038,3.127
187990,48.1484844,17.2057056,133.063,3.587
188375,48.1484748,17.2056937,133.077,3.594
188760,48.1484629,17.2056806,133.134,3.768
189200,48.1484518,17.2056699,133.206,3.871
189585,48.1484405,17.205658,133.246,4.037
190025,48.148428,17.2056446,133.268,3.732
190410,48.1484166,17.2056328,133.286,3.973
190795,48.1484046,17.2056208,133.27,4.318
191180,48.1483933,17.2056079,133.284,4.027
191565,48.1483816,17.2055948,133.331,4.22
192005,48.1483682,17.2055797,133.34,4.346
192390,48.1483587,17.2055669,133.36,4.268
192775,48.1483436,17.2055486,133.351,4.426
193160,48.1483318,17.2055343,133.379,4.332
193600,48.1483197,17.2055193,133.403,4.48
193985,48.1483077,17.2055047,133.436,4.29
194370,48.1482952,17.2054909,133.406,4.381
194810,48.1482816,17.2054739,133.391,4.382
195195,48.1482688,17.2054599,133.372,4.635
195580,48.1482564,17.205446,133.354,4.518
195965,48.1482425,17.2054285,133.299,4.48
196405,48.14823,17.2054138,133.294,4.52
196790,48.148218,17.2053986,133.311,4.439
197175,48.1482066,17.2053841,133.294,4.294
197560,48.1481953,17.2053699,133.277,4.318
198000,48.1481827,17.2053528,133.169,4.188
198385,48.1481716,17.2053384,133.133,4.33
198770,48.1481592,17.2053219,133.094,4.122
199155,48.1481485,17.2053072,133.095,4.32
199595,48.1481382,17.2052928,133.072,3.919
200035,48.1481287,17.2052772,133.066,4.065
200365,48.1481188,17.2052588,133.017,4.065
200805,48.148111,17.2052405,132.997,3.582
201190,48.1481055,17.2052229,132.998,3.727
201575,48.1481027,17.2052068,132.961,3.51
202015,48.1481014,17.2051862,132.975,3.523
202400,48.1481023,17.2051704,132.937,3.405
202785,48.1481065,17.2051498,132.913,3.603
203170,48.1481123,17.2051317,132.833,3.816
203610,48.1481181,17.2051157,132.767,3.959
203995,48.1481272,17.2050939,132.735,3.763
204380,48.148135,17.2050771,132.75,3.662
204765,48.1481427,17.205058,132.772,3.726
205205,48.1481486,17.2050415,132.753,3.481
205590,48.1481525,17.205025,132.756,3.384
205975,48.1481543,17.2050084,132.748,3.253
206360,48.148154,17.2049918,132.754,3.148
206800,48.1481513,17.204974,132.727,3.019
207185,48.1481466,17.2049595,132.744,3.076
207570,48.1481415,17.2049479,132.724,3.089
207955,48.148134,17.2049341,132.676,3.086
208395,48.1481267,17.2049219,132.632,3.363
208780,48.1481189,17.2049076,132.512,3.107
209165,48.1481109,17.2048943,132.478,3.132
209605,48.1481048,17.2048819,132.561,3.072
209990,48.1480983,17.2048669,132.536,3.162
210375,48.1480922,17.2048536,132.492,3.351
210815,48.1480862,17.2048404,132.449,3.059
211200,48.1480807,17.2048262,132.412,3.153
211585,48.1480724,17.2048101,132.261,3.521
211970,48.1480655,17.2047958,132.252,3.468
212410,48.1480601,17.2047846,132.201,3.252
