Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
17930,48.1483268,17.1607197,136.883,3.347,3.38,1650038592419000,158,3
18260,48.1483261,17.160713,136.728,3.265,3.26,1650038592749000,158,3
18315,48.1483244,17.1607056,136.69,3.461,3.41,1650038592804000,158,3
18425,48.1483228,17.1606986,136.562,3.445,3.44,1650038592914000,158,3
18480,48.1483218,17.1606911,136.623,3.368,3.34,1650038592969000,158,3
18810,48.148321,17.1606829,136.696,3.431,3.4,1650038593299000,158,3
18920,48.1483203,17.1606752,136.745,3.372,3.36,1650038593409000,158,3
19030,48.1483195,17.1606671,136.782,3.443,3.5,1650038593519000,158,3
19085,48.1483186,17.1606592,136.799,3.454,3.58,1650038593574000,158,3
19580,48.1483175,17.1606502,136.809,3.491,3.47,1650038594069000,158,3
19635,48.148316,17.1606411,136.829,3.557,3.49,1650038594124000,158,3
19690,48.1483151,17.1606335,136.829,3.488,3.57,1650038594179000,158,3
19800,48.1483141,17.1606262,136.74,3.457,3.48,1650038594289000,158,3
20240,48.1483131,17.1606188,136.711,3.445,3.41,1650038594729000,158,3
20295,48.148312,17.160611,136.72,3.492,3.51,1650038594784000,158,3
20350,48.1483117,17.1606034,136.675,3.461,3.45,1650038594839000,158,3
20460,48.1483107,17.1605958,136.562,3.52,3.56,1650038594949000,158,3
20900,48.1483099,17.1605885,136.47,3.405,3.48,1650038595389000,158,3
20955,48.1483104,17.1605815,136.228,3.45,3.43,1650038595444000,158,3
21010,48.1483112,17.1605744,136.074,3.469,3.44,1650038595499000,158,3
21120,48.1483117,17.1605682,135.731,3.265,3.33,1650038595609000,158,3
21560,48.1483125,17.1605612,135.571,3.277,3.31,1650038596049000,164,3
21615,48.1483133,17.1605536,135.416,3.461,3.54,1650038596104000,164,3
21670,48.1483126,17.1605455,135.436,3.496,3.38,1650038596159000,158,3
21780,48.148313,17.1605361,135.657,3.583,3.66,1650038596269000,158,3
22220,48.1483121,17.1605276,135.71,3.604,3.61,1650038596709000,158,3
22275,48.1483104,17.1605192,135.764,3.613,3.61,1650038596764000,158,3
22385,48.1483089,17.1605108,135.795,3.744,3.71,1650038596874000,158,3
22440,48.1483076,17.1605029,135.75,3.692,3.72,1650038596929000,158,3
22990,48.1483067,17.1604947,135.724,3.663,3.64,1650038597479000,158,3
23045,48.1483061,17.1604851,135.656,3.599,3.67,1650038597534000,158,3
23155,48.1483046,17.1604747,135.687,3.763,3.69,1650038597644000,158,3
23265,48.1483035,17.1604661,135.695,3.751,3.8,1650038597754000,158,3
23650,48.1483023,17.1604575,135.654,3.828,3.86,1650038598139000,158,3
23760,48.148301,17.1604486,135.691,3.883,3.84,1650038598249000,158,3
23815,48.1483002,17.1604399,135.692,3.798,3.83,1650038598304000,158,3
23870,48.1482991,17.160431,135.699,3.942,3.93,1650038598359000,158,3
24200,48.1482985,17.1604221,135.649,3.894,3.92,1650038598689000,158,3
24255,48.1482981,17.1604127,135.651,4.019,3.97,1650038598744000,158,3
24365,48.1482981,17.1604037,135.576,3.875,3.86,1650038598854000,158,3
24420,48.1482976,17.1603941,135.595,4.065,4.04,1650038598909000,158,3
24860,48.1482972,17.1603851,135.58,4.032,4,1650038599349000,158,3
24915,48.1482966,17.1603763,135.58,3.977,4.03,1650038599404000,158,3
24970,48.1482957,17.1603681,135.483,3.975,3.97,1650038599459000,158,3
25080,48.1482949,17.1603595,135.381,4.039,4.07,1650038599569000,158,3
25740,48.1482939,17.1603508,135.293,4.056,4.02,1650038600229000,154,3
25850,48.1482931,17.1603416,135.352,4.047,4.07,1650038600339000,154,3
25960,48.1482919,17.1603327,135.315,4.162,4.14,1650038600449000,154,3
26015,48.1482909,17.1603238,135.248,4.194,4.1,1650038600504000,154,3
26455,48.1482896,17.1603146,135.243,4.237,4.19,1650038600944000,154,3
26511,48.1482884,17.1603055,135.236,4.228,4.21,1650038601000000,158,3
26565,48.1482876,17.1602964,135.238,4.244,4.15,1650038601054000,158,3
26675,48.1482866,17.1602867,135.293,4.313,4.27,1650038601164000,158,3
27060,48.1482858,17.1602773,135.311,4.27,4.3,1650038601549000,158,3
27170,48.1482853,17.1602679,135.325,4.244,4.23,1650038601659000,158,3
27170,48.148285,17.1602585,135.279,4.276,4.28,1650038601659000,158,3
27280,48.1482844,17.1602489,135.271,4.342,4.29,1650038601769000,193,3
27775,48.1482839,17.1602396,135.247,4.285,4.31,1650038602264000,158,3
27885,48.1482838,17.1602297,135.253,4.393,4.34,1650038602374000,164,3
27885,48.1482832,17.1602203,135.224,4.353,4.31,1650038602374000,164,3
27995,48.1482825,17.1602105,135.241,4.405,4.42,1650038602484000,164,3
28435,48.1482822,17.160201,135.219,4.381,4.33,1650038602924000,164,3
28545,48.1482819,17.1601914,135.281,4.314,4.31,1650038603034000,158,3
28545,48.1482812,17.1601814,135.342,4.453,4.55,1650038603034000,158,3
28655,48.1482805,17.1601735,135.396,4.486,4.31,1650038603144000,158,3
29150,48.1482798,17.1601668,135.461,4.461,4.48,1650038603639000,158,3
29260,48.1482786,17.1601571,135.474,4.461,4.44,1650038603749000,158,3
29315,48.1482768,17.1601451,135.549,4.537,4.57,1650038603804000,158,3
29425,48.1482763,17.160135,135.571,4.436,4.41,1650038603914000,158,3
29810,48.148275,17.1601252,135.582,4.415,4.45,1650038604299000,154,3
29920,48.1482739,17.1601153,135.589,4.523,4.49,1650038604409000,154,3
29975,48.1482729,17.1601055,135.624,4.487,4.45,1650038604464000,154,3
30085,48.1482718,17.1600955,135.667,4.512,4.5,1650038604574000,154,3
30470,48.1482704,17.1600852,135.723,4.509,4.57,1650038604959000,154,3
30525,48.1482695,17.1600751,135.823,4.426,4.49,1650038605014000,154,3
30635,48.1482685,17.1600629,135.868,4.502,4.51,1650038605124000,154,3
